,nodeID,nodeLabel,latitude,longitude,mode,year
0,0,Huadiwan,113.22869124566319,23.089805103404558,heavy_rail,1997.0
1,1,Fangcun,113.23035657877955,23.101427782776824,heavy_rail,1997.0
2,2,Huangsha,113.23522976972072,23.112714466084327,heavy_rail,1997.0
3,3,Changshou Lu,113.23663233539304,23.12076456452722,heavy_rail,1999.0
4,4,Chen Jia Ci (Chen Clan Academy),113.24140844623514,23.12841189864409,heavy_rail,1999.0
5,5,Ximenkou,113.25066345529024,23.127904316556936,heavy_rail,1999.0
6,6,Gongyuanqian,113.2589506399774,23.12813340908717,heavy_rail,1999.0
7,7,Nong Jiang Suo (Peasant Movement Institute),113.26895072466812,23.129193690922435,heavy_rail,1997.0
8,8,Lieshi Lingyuan (Martyrs' Park),113.28088006530908,23.129276061672797,heavy_rail,1997.0
9,9,Dongshankou,113.28991459092259,23.126740772744625,heavy_rail,1999.0
10,10,Yangji,113.30288565003082,23.13048838929366,heavy_rail,1999.0
11,11,Xilang,113.22650895814448,23.06824892506458,heavy_rail,1997.0
12,12,Kengkou,113.22714626812116,23.08166815072847,heavy_rail,1997.0
13,13,Guangzhou Dong (Guangzhou East Railway),113.31954870420537,23.15286290023721,heavy_rail,1999.0
14,14,Tiyu Xilu,113.31677424503386,23.133830510745447,heavy_rail,1999.0
15,15,Changgang,113.27186192009188,23.092678850714364,heavy_rail,2010.0
16,16,Sanyuanli,113.25174067463394,23.16154718677144,heavy_rail,2002.0
17,17,Guangzhou Nan (Guangzhou South Railway),113.2632763611415,22.99173743324316,heavy_rail,2010.0
18,18,Feixiang Gongyuan (Feixiang Park),113.25838244377115,23.171696838055603,heavy_rail,2010.0
19,19,Baiyun Wenhua Guangchang (Baiyun Culture Square),113.27112715822236,23.193771700113064,heavy_rail,2010.0
20,20,Shibi,113.27250548591161,22.996922661687705,heavy_rail,2010.0
21,21,Jiangnanxi,113.26864892590802,23.10018667358502,heavy_rail,2002.0
22,22,Huijiang,113.28120564397386,23.01561798542764,heavy_rail,2010.0
23,23,Nanpu,113.28831167088777,23.035947639036166,heavy_rail,2010.0
24,24,Luoxi,113.29327075033575,23.045152838667818,heavy_rail,2010.0
25,25,Nanzhou,113.29249724796222,23.066013545163827,heavy_rail,2010.0
