,nodeID,nodeLabel,latitude,longitude,mode,year
0,0,10th & Osage,-105.00560438762777,39.731801029039644,light_rail,1994.0
1,1,Auraria West,-105.01082964649599,39.74167938538372,light_rail,2002.0
2,2,Union Station Light Rail,-105.00312746854792,39.75546628997162,light_rail,2002.0
3,3,Empower Field,-105.01307274122885,39.743440637194794,light_rail,2002.0
4,4,Elitch Gardens/Ball Arena,-105.00985835555456,39.74858732753961,light_rail,2002.0
5,5,I-25 & Broadway,-104.99017954233804,39.70173354093535,light_rail,1994.0
6,6,Evans,-104.99283378090927,39.6778473128922,light_rail,2000.0
7,7,Englewood,-104.99995378424039,39.6555940011383,light_rail,2000.0
8,8,Oxford-City of Sheridan,-105.00484775824125,39.64295353467716,light_rail,2000.0
9,9,Littleton-Downtown,-105.01492477578415,39.611902787761835,light_rail,2000.0
10,10,Littleton-Mineral,-105.025005974165,39.580162446703525,light_rail,2000.0
11,11,Alameda,-104.99292814800768,39.70837529625561,light_rail,1994.0
12,12,Colfax at Auraria,-105.00209570920298,39.74031416447917,light_rail,1994.0
13,13,Theatre District-Convention Center,-104.99616791736042,39.74392833604898,light_rail,2004.0
14,14,10th & Osage,-105.00560438762777,39.731801029039644,light_rail,1994.0
15,15,16th & California,-104.99240467669975,39.74497149462934,light_rail,1994.0
16,16,16th & Stout,-104.99290368102379,39.74604297193477,light_rail,1994.0
17,17,18th & California,-104.98995626232896,39.746855425706116,light_rail,1994.0
18,18,18th & Stout,-104.99034097313383,39.748027113665074,light_rail,1994.0
19,19,I-25 & Broadway,-104.99017954233804,39.70173354093535,light_rail,1994.0
20,20,Alameda,-104.99292814800768,39.70837529625561,light_rail,1994.0
21,21,10th & Osage,-105.00560438762777,39.731801029039644,light_rail,1994.0
22,22,Louisiana-Pearl,-104.97868704020051,39.69321664519654,light_rail,2006.0
23,23,University of Denver,-104.9648338634299,39.68530994833441,light_rail,2006.0
24,24,Colorado,-104.93777305964134,39.679630474155374,light_rail,2006.0
25,25,Yale,-104.92714775240206,39.6686954691601,light_rail,2006.0
26,26,Southmoor,-104.91624228846158,39.64849817529492,light_rail,2006.0
27,27,Belleview,-104.90449389501268,39.62765686277581,light_rail,2006.0
28,28,Orchard,-104.89612019556624,39.61341797475737,light_rail,2006.0
29,29,Arapahoe at Village Center,-104.8885099406742,39.600289108416064,light_rail,2006.0
30,30,Dry Creek,-104.87652912487725,39.57874938253218,light_rail,2006.0
31,31,County Line,-104.87229692643756,39.56184289070987,light_rail,2006.0
32,32,Lincoln,-104.86961982611292,39.54586939042349,light_rail,2006.0
33,33,Auraria West,-105.01082964649599,39.74167938538372,light_rail,2002.0
34,34,Union Station Light Rail,-105.00312746854792,39.75546628997162,light_rail,2002.0
35,35,Sky Ridge,-104.87036104887846,39.53219353519634,light_rail,2019.0
36,36,Lone Tree Town Center,-104.86338315583673,39.527977292961566,light_rail,2019.0
37,37,RidgeGate Parkway,-104.86572215314152,39.519859060049896,light_rail,2019.0
38,38,Empower Field,-105.01307274122885,39.743440637194794,light_rail,2002.0
39,39,Elitch Gardens/Ball Arena,-105.00985835555456,39.74858732753961,light_rail,2002.0
40,40,I-25 & Broadway,-104.99017954233804,39.70173354093535,light_rail,1994.0
41,41,Alameda,-104.99292814800768,39.70837529625561,light_rail,1994.0
42,42,Colfax at Auraria,-105.00209570920298,39.74031416447917,light_rail,1994.0
43,43,Theatre District-Convention Center,-104.99616791736042,39.74392833604898,light_rail,2004.0
44,44,10th & Osage,-105.00560438762777,39.731801029039644,light_rail,1994.0
45,45,16th & California,-104.99240467669975,39.74497149462934,light_rail,1994.0
46,46,16th & Stout,-104.99290368102379,39.74604297193477,light_rail,1994.0
47,47,18th & California,-104.98995626232896,39.746855425706116,light_rail,1994.0
48,48,18th & Stout,-104.99034097313383,39.748027113665074,light_rail,1994.0
49,49,Louisiana-Pearl,-104.97868704020051,39.69321664519654,light_rail,2006.0
50,50,University of Denver,-104.9648338634299,39.68530994833441,light_rail,2006.0
51,51,Colorado,-104.93777305964134,39.679630474155374,light_rail,2006.0
52,52,Yale,-104.92714775240206,39.6686954691601,light_rail,2006.0
53,53,Southmoor,-104.91624228846158,39.64849817529492,light_rail,2006.0
54,54,Belleview,-104.90449389501268,39.62765686277581,light_rail,2006.0
55,55,Orchard,-104.89612019556624,39.61341797475737,light_rail,2006.0
56,56,Arapahoe at Village Center,-104.8885099406742,39.600289108416064,light_rail,2006.0
57,57,Dry Creek,-104.87652912487725,39.57874938253218,light_rail,2006.0
58,58,County Line,-104.87229692643756,39.56184289070987,light_rail,2006.0
59,59,Lincoln,-104.86961982611292,39.54586939042349,light_rail,2006.0
60,60,Sky Ridge,-104.87036104887846,39.53219353519634,light_rail,2019.0
61,61,Lone Tree Town Center,-104.86338315583673,39.527977292961566,light_rail,2019.0
62,62,RidgeGate Parkway,-104.86572215314152,39.519859060049896,light_rail,2019.0
63,63,I-25 & Broadway,-104.99017954233804,39.70173354093535,light_rail,1994.0
64,64,Alameda,-104.99292814800768,39.70837529625561,light_rail,1994.0
65,65,Colfax at Auraria,-105.00209570920298,39.74031416447917,light_rail,1994.0
66,66,Theatre District-Convention Center,-104.99616791736042,39.74392833604898,light_rail,2004.0
67,67,10th & Osage,-105.00560438762777,39.731801029039644,light_rail,1994.0
68,68,16th & California,-104.99240467669975,39.74497149462934,light_rail,1994.0
69,69,16th & Stout,-104.99290368102379,39.74604297193477,light_rail,1994.0
70,70,18th & California,-104.98995626232896,39.746855425706116,light_rail,1994.0
71,71,18th & Stout,-104.99034097313383,39.748027113665074,light_rail,1994.0
72,72,Louisiana-Pearl,-104.97868704020051,39.69321664519654,light_rail,2006.0
73,73,University of Denver,-104.9648338634299,39.68530994833441,light_rail,2006.0
74,74,Colorado,-104.93777305964134,39.679630474155374,light_rail,2006.0
75,75,Yale,-104.92714775240206,39.6686954691601,light_rail,2006.0
76,76,Southmoor,-104.91624228846158,39.64849817529492,light_rail,2006.0
77,77,Dayton,-104.87795081870365,39.64298860980321,light_rail,2006.0
78,78,Nine Mile,-104.84503968753452,39.65763591274853,light_rail,2006.0
79,79,Illiff,-104.8269114603214,39.673367668021115,light_rail,2017.0
80,80,Florida,-104.82845098737847,39.68993284261467,light_rail,2017.0
81,81,16th & California,-104.99240467669975,39.74497149462934,light_rail,1994.0
82,82,16th & Stout,-104.99290368102379,39.74604297193477,light_rail,1994.0
83,83,18th & California,-104.98995626232896,39.746855425706116,light_rail,1994.0
84,84,18th & Stout,-104.99034097313383,39.748027113665074,light_rail,1994.0
85,85,30th & Downing,-104.97352357197286,39.7589403195862,light_rail,1994.0
86,86,20th & Welton,-104.98709369856756,39.74776651709951,light_rail,1994.0
87,87,25th & Welton,-104.97974292597999,39.75338934834875,light_rail,1994.0
88,88,27th & Welton,-104.97765092487644,39.75500839889779,light_rail,1995.0
89,89,I-25 & Broadway,-104.99017954233804,39.70173354093535,light_rail,1994.0
90,90,Evans,-104.99283378090927,39.6778473128922,light_rail,2000.0
91,91,Englewood,-104.99995378424039,39.6555940011383,light_rail,2000.0
92,92,Oxford-City of Sheridan,-105.00484775824125,39.64295353467716,light_rail,2000.0
93,93,Littleton-Downtown,-105.01492477578415,39.611902787761835,light_rail,2000.0
94,94,Littleton-Mineral,-105.025005974165,39.580162446703525,light_rail,2000.0
95,95,Alameda,-104.99292814800768,39.70837529625561,light_rail,1994.0
96,96,10th & Osage,-105.00560438762777,39.731801029039644,light_rail,1994.0
97,97,Auraria West,-105.01082964649599,39.74167938538372,light_rail,2002.0
98,98,Union Station Light Rail,-105.00312746854792,39.75546628997162,light_rail,2002.0
99,99,Empower Field,-105.01307274122885,39.743440637194794,light_rail,2002.0
100,100,Elitch Gardens/Ball Arena,-105.00985835555456,39.74858732753961,light_rail,2002.0
101,101,Belleview,-104.90449389501268,39.62765686277581,light_rail,2006.0
102,102,Orchard,-104.89612019556624,39.61341797475737,light_rail,2006.0
103,103,Arapahoe at Village Center,-104.8885099406742,39.600289108416064,light_rail,2006.0
104,104,Dry Creek,-104.87652912487725,39.57874938253218,light_rail,2006.0
105,105,County Line,-104.87229692643756,39.56184289070987,light_rail,2006.0
106,106,Lincoln,-104.86961982611292,39.54586939042349,light_rail,2006.0
107,107,Dayton,-104.87795081870365,39.64298860980321,light_rail,2006.0
108,108,Nine Mile,-104.84503968753452,39.65763591274853,light_rail,2006.0
109,109,Illiff,-104.8269114603214,39.673367668021115,light_rail,2017.0
110,110,Florida,-104.82845098737847,39.68993284261467,light_rail,2017.0
111,111,Aurora Metro Center,-104.81907223809874,39.70843705607555,light_rail,2017.0
112,112,2nd Ave. & Abilene,-104.82569930714212,39.71936275140757,light_rail,2017.0
113,113,13th Ave.,-104.82358583691716,39.73497509601768,light_rail,2017.0
114,114,Colfax,-104.82700673570332,39.74023860188012,light_rail,2017.0
115,115,Fitzsimons,-104.84054053778566,39.75495665695004,light_rail,2017.0
116,116,Peoria,-104.85044660303038,39.7674726779444,light_rail,2016.0
117,117,Sky Ridge,-104.87036104887846,39.53219353519634,light_rail,2019.0
118,118,Lone Tree Town Center,-104.86338315583673,39.527977292961566,light_rail,2019.0
119,119,RidgeGate Parkway,-104.86572215314152,39.519859060049896,light_rail,2019.0
120,120,Auraria West,-105.01082964649599,39.74167938538372,light_rail,2002.0
121,121,Decatur-Federal,-105.02397305649129,39.73732311302405,light_rail,2013.0
122,122,Knox,-105.03290619983319,39.735683042480304,light_rail,2013.0
123,123,Perry,-105.04016675531877,39.73475363959997,light_rail,2013.0
124,124,Sheridan,-105.05330026410829,39.73512160684791,light_rail,2013.0
125,125,Union Station Light Rail,-105.00312746854792,39.75546628997162,light_rail,2002.0
126,126,Lamar,-105.06658796728348,39.73666969896874,light_rail,2013.0
127,127,Oak,-105.11980081937305,39.73726677880404,light_rail,2013.0
128,128,Lakewood-Wadsworth,-105.08150970326402,39.73663147061205,light_rail,2013.0
129,129,,-105.09941182422612,39.736571396990854,light_rail,
130,130,Red Rocks College,-105.15222677597583,39.725069167576265,light_rail,2013.0
131,131,Jefferson County Government Center-Golden,-105.20113606592943,39.72640892782604,light_rail,2013.0
132,132,Empower Field,-105.01307274122885,39.743440637194794,light_rail,2002.0
133,133,Elitch Gardens/Ball Arena,-105.00985835555456,39.74858732753961,light_rail,2002.0
134,134,38th & Blake,-104.97375433094363,39.770707005639025,commuter_rail,2016.0
135,135,40th & Colorado,-104.94256469909855,39.776051372259616,commuter_rail,2016.0
136,136,Central Park,-104.89159944900992,39.77064665506035,commuter_rail,2016.0
