,nodeID,nodeLabel,latitude,longitude,mode,year
0,0,Taipei Zoo,121.57943748216326,24.99830550929626,light_rail,1996.0
1,1,Muzha,121.57317470143693,24.99825129390325,light_rail,1996.0
2,2,Dazhi,121.54684197794705,25.079457171072292,light_rail,2009.0
3,3,Jiannan Road,121.55568038697533,25.084858518057715,light_rail,2009.0
4,4,Xihu,121.56740773517663,25.082182615997027,light_rail,2009.0
5,5,Gangqian,121.57528243449786,25.08008311358205,light_rail,2009.0
6,6,Wende,121.58500172561372,25.078553763979073,light_rail,2009.0
7,7,Neihu,121.59399696795487,25.08332656285657,light_rail,2009.0
8,8,Wanfang Community,121.56811081387451,24.998609668511264,light_rail,1996.0
9,9,Wanfang Hospital,121.55812685404106,24.999436247076844,light_rail,1996.0
10,10,Xinhai,121.55706557660847,25.00548799700286,light_rail,1996.0
11,11,Linguang,121.55889126470174,25.018443082266373,light_rail,1996.0
12,12,Technology Building,121.54346343001447,25.026111910939065,light_rail,1996.0
13,13,Daan,121.54359728793452,25.03299924440452,light_rail,1996.0
14,14,Zhongxiao Fuxing,121.5437686036883,25.040993139625968,light_rail,1996.0
15,15,Nanjing Fuxing,121.54404871933548,25.05232792099305,light_rail,1996.0
16,16,Zhongshan Junior High School,121.5442065076699,25.060703318390445,light_rail,1996.0
17,17,Liuzhangli,121.55311804887816,25.02382326805956,light_rail,1996.0
18,18,Dahu Park,121.60227578397445,25.083817627902704,light_rail,2009.0
19,19,Huzhou,121.6072533340323,25.072687226008853,light_rail,2009.0
20,20,Donghu,121.61166909672545,25.067542149686687,light_rail,2009.0
21,21,Nangang Software Park,121.61591737066664,25.059917284025033,light_rail,2009.0
22,22,Taipei Nangang Exhibition Center,121.61784033115066,25.05530393278677,light_rail,2009.0
23,23,Songshan Airport,121.55167863317163,25.06303887336855,light_rail,2009.0
24,24,Dapinglin,121.54222572960828,24.982931832092092,light_rail,2020.0
25,25,Shisizhang,121.52766003747053,24.984408646937467,light_rail,2020.0
26,26,Xiulang Bridge,121.52499368775028,24.99032134145972,light_rail,2020.0
27,27,Jingping,121.51622519850736,24.992133346244728,light_rail,2020.0
28,28,Jingan,121.50569369558201,24.993399135527298,light_rail,2020.0
29,29,Zhonghe,121.49620345343777,25.00235545086406,light_rail,2020.0
30,30,Qiaohe,121.49024336402766,25.004610687982762,light_rail,2020.0
31,31,Zhongyuan,121.48427263560916,25.00817336960114,light_rail,2020.0
32,32,Banxin,121.47240234123603,25.0145264182608,light_rail,2020.0
33,33,Banqiao,121.46460471184923,25.0151790955032,light_rail,2020.0
34,34,Xinpu Minsheng,121.46672034050823,25.02602120845063,light_rail,2020.0
35,35,Touqianzhuang,121.46031447165439,25.039913355935013,light_rail,2020.0
36,36,Xingfu,121.4599743940995,25.049911636147105,light_rail,2020.0
37,37,New Taipei Industrial Park,121.45980326575659,25.06117879429391,light_rail,2020.0
38,38,Tamsui District Office,121.4444432615079,25.18897858016856,light_rail,2019.0
39,39,Binhai Yishan,121.43735121339157,25.18973616134249,light_rail,2019.0
40,40,Binhai Shalun,121.43154629034817,25.190477021631338,light_rail,2019.0
41,41,Hongshulin,121.458918096062,25.155482107295867,light_rail,2019.0
42,42,Ganzhenlin,121.45622223269658,25.162201294210405,light_rail,2019.0
43,43,Danjin Denggong,121.46084276291998,25.169134510900307,light_rail,2019.0
44,44,Tamkang University,121.45592065699697,25.177170965454692,light_rail,2019.0
45,45,Danjin Beixin,121.45233720023009,25.18108539777984,light_rail,2019.0
46,46,Xinshi 1st Road,121.44833342086139,25.183711852664345,light_rail,2019.0
47,47,Danhai New Town,121.4325483577764,25.195946782239602,light_rail,2019.0
48,48,Kanding,121.43460457211961,25.20092060830173,light_rail,2019.0
49,49,NTU Hospital,121.51617665816667,25.041616603159127,heavy_rail,1998.0
50,50,Chiang Kai-shek Memorial Hall,121.51768941039916,25.033654164319245,heavy_rail,1998.0
51,51,Tamsui,121.4458831434319,25.16753567255664,heavy_rail,1997.0
52,52,Guandu,121.46716681023145,25.125733109853826,heavy_rail,1997.0
53,53,Zhongyi,121.4732098790879,25.130805218347717,heavy_rail,1997.0
54,54,Fuxinggang,121.48532368879194,25.137466564036657,heavy_rail,1997.0
55,55,Xinbeitou,121.50256526801456,25.136946744606064,heavy_rail,1997.0
56,56,Shipai,121.51556072716812,25.114514689506322,heavy_rail,1997.0
57,57,Mingde,121.51875348333493,25.10986309755512,heavy_rail,1997.0
58,58,Zhishan,121.52251000352027,25.103046832311307,heavy_rail,1997.0
59,59,Shilin,121.52621987552129,25.093495250620037,heavy_rail,1997.0
60,60,Jiantan,121.52497129923319,25.084329737011146,heavy_rail,1997.0
61,61,Yuanshan,121.520133688376,25.071365570800154,heavy_rail,1997.0
62,62,Zhongshan,121.52038061879523,25.052623868894145,heavy_rail,1997.0
63,63,Taipei Main Station,121.51815731323228,25.047365925993617,heavy_rail,1997.0
64,64,Qiyan,121.50112427834674,25.125557498421827,heavy_rail,1997.0
65,65,Qilian,121.50623,25.12086327708218,heavy_rail,1997.0
66,66,Zhuwei,121.45951451423147,25.13696391254911,heavy_rail,1997.0
67,67,Hongshulin,121.4588309303645,25.15439251222337,heavy_rail,1997.0
68,68,Beitou,121.49859342430516,25.131812719849115,heavy_rail,1997.0
69,69,Shuanglian,121.52069704439008,25.05760556044056,heavy_rail,1997.0
70,70,Minquan West Road,121.5196759236,25.0620405760452,heavy_rail,1997.0
71,71,Nanshijiao,121.50892474536653,24.989936543353267,heavy_rail,1998.0
72,72,Jingan,121.5050615309998,24.993795285118907,heavy_rail,1998.0
73,73,Yongan Market,121.51086785175204,25.002448640535988,heavy_rail,1998.0
74,74,Dingxi,121.51547170016477,25.01360967533266,heavy_rail,1998.0
75,75,Guting,121.52288972231275,25.02660273983699,heavy_rail,1998.0
76,76,Guting,121.52281454629372,25.026508938689034,heavy_rail,1998.0
77,77,Xindian,121.53763469876952,24.95807818067678,heavy_rail,1999.0
78,78,Xindian District Office,121.54135897878666,24.967400598388508,heavy_rail,1999.0
79,79,Qizhang,121.54292303830437,24.975032529294353,heavy_rail,1999.0
80,80,Dapinglin,121.54132630142328,24.982993316043704,heavy_rail,1999.0
81,81,Jingmei,121.54083021121204,24.992991310266746,heavy_rail,1999.0
82,82,Wanlong,121.53899371474694,25.00191291154374,heavy_rail,1999.0
83,83,Gongguan,121.53422812671994,25.01485976817726,heavy_rail,1999.0
84,84,Taipower Building,121.52834890173682,25.020544720800714,heavy_rail,1999.0
85,85,Xiaobitan,121.5306251529941,24.97174487414452,heavy_rail,2004.0
86,86,Dongmen,121.52863580251949,25.03383111050168,heavy_rail,2013.0
87,87,Daan Park,121.53532998423623,25.033548866160388,heavy_rail,2013.0
88,88,Daan,121.54295838832303,25.033394588216595,heavy_rail,2013.0
89,89,Xinyi Anhe,121.55272483938631,25.033177278113953,heavy_rail,2013.0
90,90,Taipei 101-World Trade Center,121.56282544399312,25.032949459572848,heavy_rail,2013.0
91,91,Xiangshan,121.56980869699106,25.032856855072396,heavy_rail,2013.0
92,92,Guting,121.52281454629372,25.026508938689034,heavy_rail,1998.0
93,93,Chiang Kai-shek Memorial Hall,121.51752445591939,25.033555531654855,heavy_rail,2013.0
94,94,Xindian,121.53763469876952,24.95807818067678,heavy_rail,1999.0
95,95,Xindian District Office,121.54135897878666,24.967400598388508,heavy_rail,1999.0
96,96,Qizhang,121.54292303830437,24.975032529294353,heavy_rail,1999.0
97,97,Dapinglin,121.54132630142328,24.982993316043704,heavy_rail,1999.0
98,98,Jingmei,121.54083021121204,24.992991310266746,heavy_rail,1999.0
99,99,Wanlong,121.53899371474694,25.00191291154374,heavy_rail,1999.0
100,100,Gongguan,121.53422812671994,25.01485976817726,heavy_rail,1999.0
101,101,Taipower Building,121.52834890173682,25.020544720800714,heavy_rail,1999.0
102,102,Xiaobitan,121.5306251529941,24.97174487414452,heavy_rail,2004.0
103,103,Taipei Arena,121.55147322775838,25.05169432065749,heavy_rail,2014.0
104,104,Nanjing Fuxing,121.54300611944706,25.05190137708881,heavy_rail,2014.0
105,105,Songjiang Nanjing,121.53252147287083,25.05205996388581,heavy_rail,2014.0
106,106,Zhongshan,121.5199144280611,25.052743225730865,heavy_rail,2014.0
107,107,Beimen,121.51033170497186,25.049471234947177,heavy_rail,2014.0
108,108,Ximen,121.50873458366281,25.042622698504267,heavy_rail,2000.0
109,109,Nanjing Sanmin,121.56427125366258,25.051414152909377,heavy_rail,2014.0
110,110,Songshan,121.57684806936454,25.050053474389365,heavy_rail,2014.0
111,111,Xiaonanmen,121.51088437547139,25.035923196440624,heavy_rail,2000.0
112,112,Zhongxiao Xinsheng,121.53284485887616,25.041657016225358,heavy_rail,2010.0
113,113,Xingtian Temple,121.53317924169829,25.05941401672213,heavy_rail,2010.0
