,nodeID,nodeLabel,latitude,longitude,mode,year
0,0,Miraflores,-0.868380323043709,41.63314787064144,commuter_rail,0.0
1,1,Zaragoza-Delicias,-0.911436893899321,41.65884477756606,commuter_rail,0.0
2,2,Utebo,-0.998404507754458,41.71087865573051,commuter_rail,0.0
3,3,Casetas,-1.020431581326989,41.722761300358286,commuter_rail,0.0
4,4,Zaragoza-Portillo,-0.895899844196066,41.65272540837336,commuter_rail,0.0
5,5,Zaragoza-Goya,-0.891278301793307,41.64390567523665,commuter_rail,0.0
6,6,Miraflores,-0.868380323043709,41.63314787064144,None,0.0
7,7,Zaragoza-Delicias,-0.911436893899321,41.65884477756606,None,0.0
8,8,Utebo,-0.998404507754458,41.71087865573051,None,0.0
9,9,Casetas,-1.020431581326989,41.722761300358286,None,0.0
10,10,Zaragoza-Portillo,-0.895899844196066,41.65272540837336,None,0.0
11,11,Zaragoza-Goya,-0.891278301793307,41.64390567523665,None,0.0
