node_from,node_to,weight
0,1,1
0,2,1
0,4,1
0,5,1
0,10,1
0,13,1
0,14,1
0,15,1
0,17,1
0,18,1
0,22,1
0,23,1
0,29,1
0,34,1
0,36,1
0,42,1
0,43,1
0,45,1
0,55,1
0,63,1
0,64,1
0,65,1
0,93,1
0,95,1
0,96,1
1,2,1
1,4,1
1,5,1
1,10,1
1,13,1
1,14,1
1,15,1
1,17,1
1,18,1
1,22,1
1,23,1
1,29,1
1,34,1
1,36,1
1,42,1
1,43,1
1,45,1
1,55,1
1,63,1
1,64,1
1,65,1
1,93,1
1,95,1
1,96,1
2,4,1
2,5,1
2,10,1
2,13,1
2,14,1
2,15,1
2,17,1
2,18,1
2,22,1
2,23,1
2,34,1
2,36,1
2,42,1
2,43,1
2,55,1
2,65,1
2,93,1
2,95,1
4,5,1
4,10,1
4,13,1
4,15,1
4,17,1
4,22,1
4,23,1
4,34,1
4,36,1
4,42,1
4,43,1
4,55,1
4,65,1
4,93,1
5,10,1
5,13,1
5,14,1
5,15,1
5,17,1
5,22,1
5,23,1
5,34,1
5,36,1
5,42,1
5,43,1
5,45,1
5,55,1
5,63,1
5,64,1
5,65,1
5,93,1
5,95,1
5,96,1
10,13,1
10,14,1
10,15,1
10,17,1
10,22,1
10,23,1
10,34,1
10,36,1
10,42,1
10,43,1
10,45,1
10,55,1
10,63,1
10,64,1
10,65,1
10,93,1
10,95,1
10,96,1
13,14,1
13,15,1
13,17,1
13,22,1
13,23,1
13,34,1
13,36,1
13,42,1
13,43,1
13,45,1
13,55,1
13,63,1
13,64,1
13,65,1
13,93,1
13,95,1
14,15,1
14,17,1
14,18,1
14,22,1
14,23,1
14,29,1
14,34,1
14,36,1
14,42,1
14,43,1
14,45,1
14,55,1
14,63,1
14,64,1
14,95,1
15,17,1
15,18,1
15,22,1
15,23,1
15,34,1
15,36,1
15,42,1
15,43,1
15,55,1
15,65,1
15,93,1
17,18,1
17,22,1
17,23,1
17,29,1
17,34,1
17,36,1
17,42,1
17,43,1
17,45,1
17,55,1
17,64,1
17,65,1
17,93,1
17,95,1
18,34,1
18,55,1
22,23,1
22,34,1
22,36,1
22,42,1
22,43,1
22,45,1
22,55,1
22,65,1
22,93,1
22,96,1
23,29,1
23,34,1
23,36,1
23,42,1
23,43,1
23,55,1
23,65,1
23,93,1
34,36,1
34,42,1
34,43,1
34,45,1
34,55,1
34,64,1
34,65,1
34,93,1
34,95,1
36,42,1
36,43,1
36,45,1
36,55,1
36,65,1
36,93,1
36,96,1
42,43,1
42,55,1
42,64,1
42,65,1
42,93,1
43,55,1
43,64,1
43,65,1
43,93,1
45,55,1
45,63,1
45,64,1
55,65,1
55,93,1
55,95,1
65,93,1
