node_from,node_to,weight
0,2,1
0,3,1
0,4,1
0,5,1
0,9,1
0,17,1
0,19,1
0,22,1
0,23,1
0,24,1
0,25,1
0,27,1
0,35,1
0,38,1
0,39,1
0,40,1
0,44,1
0,49,1
0,72,1
0,74,1
0,81,1
0,82,1
0,84,1
2,3,1
2,4,1
2,5,1
2,9,1
2,17,1
2,19,1
2,23,1
2,24,1
2,25,1
2,27,1
2,35,1
2,38,1
2,39,1
2,40,1
2,44,1
2,49,1
2,72,1
2,74,1
2,81,1
2,82,1
2,84,1
3,4,1
3,17,1
3,24,1
3,25,1
3,27,1
3,35,1
3,39,1
3,40,1
3,72,1
3,82,1
3,84,1
4,17,1
4,23,1
4,24,1
4,25,1
4,27,1
4,35,1
4,38,1
4,39,1
4,40,1
4,72,1
4,74,1
4,82,1
4,84,1
5,9,1
5,19,1
5,23,1
5,35,1
5,44,1
5,49,1
9,19,1
17,24,1
17,27,1
17,35,1
17,39,1
17,82,1
17,84,1
19,22,1
19,35,1
23,44,1
23,49,1
25,35,1
25,38,1
25,39,1
25,40,1
25,72,1
25,74,1
25,82,1
35,39,1
35,40,1
35,49,1
35,72,1
35,82,1
39,40,1
39,82,1
44,49,1
