node_from,node_to,weight
0,1,1
0,2,1
0,3,1
0,8,1
0,10,1
0,13,1
0,14,1
0,19,1
0,24,1
0,26,1
0,27,1
0,28,1
0,29,1
0,39,1
0,43,1
0,45,1
0,60,1
0,63,1
0,65,1
0,83,1
0,84,1
0,90,1
0,92,1
0,95,1
0,96,1
0,101,1
0,102,1
0,109,1
0,111,1
0,116,1
0,125,1
0,126,1
0,128,1
0,130,1
0,133,1
0,134,1
0,136,1
0,151,1
0,156,1
0,163,1
0,172,1
0,176,1
0,179,1
0,181,1
0,195,1
0,196,1
0,203,1
0,218,1
0,224,1
0,226,1
0,230,1
0,234,1
0,236,1
0,237,1
0,240,1
0,242,1
0,248,1
0,255,1
0,266,1
0,271,1
0,272,1
0,274,1
0,275,1
0,276,1
0,282,1
0,283,1
0,285,1
0,288,1
0,289,1
0,295,1
0,299,1
0,304,1
0,307,1
0,313,1
0,318,1
0,322,1
0,325,1
0,327,1
0,337,1
0,341,1
0,356,1
0,357,1
0,369,1
0,370,1
0,378,1
0,385,1
0,386,1
0,389,1
0,390,1
0,400,1
0,402,1
0,403,1
0,404,1
0,408,1
0,410,1
0,415,1
0,417,1
0,418,1
0,421,1
0,422,1
0,424,1
0,428,1
0,430,1
0,444,1
0,457,1
0,467,1
0,469,1
0,471,1
0,475,1
0,476,1
0,486,1
0,490,1
0,492,1
0,496,1
0,500,1
0,501,1
0,502,1
0,504,1
0,513,1
0,514,1
0,517,1
0,518,1
0,519,1
0,524,1
0,528,1
0,534,1
0,537,1
0,542,1
1,3,1
1,18,1
1,21,1
1,31,1
1,78,1
1,92,1
1,103,1
1,182,1
1,192,1
1,207,1
1,211,1
1,214,1
1,220,1
1,229,1
1,232,1
1,249,1
1,252,1
1,258,1
1,268,1
1,287,1
1,299,1
1,301,1
1,303,1
1,308,1
1,310,1
1,319,1
1,326,1
1,328,1
1,329,1
1,331,1
1,345,1
1,347,1
1,348,1
1,358,1
1,361,1
1,362,1
1,366,1
1,371,1
1,372,1
1,376,1
1,384,1
1,387,1
1,388,1
1,393,1
1,405,1
1,413,1
1,426,1
1,435,1
1,446,1
1,447,1
1,452,1
1,485,1
1,499,1
1,505,1
1,507,1
1,520,1
1,521,1
1,527,1
1,541,1
2,3,1
2,5,1
2,8,1
2,12,1
2,13,1
2,15,1
2,17,1
2,25,1
2,35,1
2,43,1
2,50,1
2,54,1
2,58,1
2,81,1
2,82,1
2,86,1
2,96,1
2,100,1
2,110,1
2,115,1
2,120,1
2,121,1
2,123,1
2,124,1
2,126,1
2,129,1
2,131,1
2,140,1
2,142,1
2,150,1
2,184,1
2,186,1
2,188,1
2,189,1
2,198,1
2,206,1
2,210,1
2,217,1
2,222,1
2,223,1
2,227,1
2,233,1
2,238,1
2,239,1
2,243,1
2,244,1
2,245,1
2,256,1
2,257,1
2,279,1
2,280,1
2,290,1
2,294,1
2,305,1
2,309,1
2,321,1
2,323,1
2,332,1
2,334,1
2,335,1
2,338,1
2,342,1
2,343,1
2,344,1
2,349,1
2,363,1
2,368,1
2,374,1
2,380,1
2,383,1
2,395,1
2,398,1
2,406,1
2,429,1
2,432,1
2,437,1
2,438,1
2,439,1
2,441,1
2,442,1
2,448,1
2,456,1
2,461,1
2,462,1
2,463,1
2,466,1
2,468,1
2,479,1
2,481,1
2,484,1
2,487,1
2,494,1
2,498,1
2,501,1
2,503,1
2,508,1
2,509,1
2,510,1
2,522,1
2,523,1
2,539,1
3,6,1
3,8,1
3,9,1
3,12,1
3,19,1
3,24,1
3,27,1
3,32,1
3,33,1
3,36,1
3,38,1
3,42,1
3,44,1
3,48,1
3,53,1
3,62,1
3,66,1
3,68,1
3,70,1
3,71,1
3,72,1
3,73,1
3,75,1
3,79,1
3,81,1
3,87,1
3,89,1
3,91,1
3,93,1
3,97,1
3,98,1
3,99,1
3,104,1
3,105,1
3,106,1
3,112,1
3,126,1
3,127,1
3,138,1
3,139,1
3,143,1
3,144,1
3,145,1
3,148,1
3,155,1
3,158,1
3,160,1
3,161,1
3,164,1
3,166,1
3,167,1
3,168,1
3,171,1
3,174,1
3,178,1
3,183,1
3,185,1
3,190,1
3,194,1
3,199,1
3,200,1
3,202,1
3,213,1
3,215,1
3,219,1
3,221,1
3,246,1
3,247,1
3,261,1
3,263,1
3,264,1
3,265,1
3,267,1
3,269,1
3,273,1
3,277,1
3,278,1
3,283,1
3,286,1
3,292,1
3,298,1
3,302,1
3,306,1
3,311,1
3,312,1
3,314,1
3,315,1
3,316,1
3,317,1
3,320,1
3,330,1
3,333,1
3,339,1
3,340,1
3,351,1
3,353,1
3,355,1
3,359,1
3,367,1
3,373,1
3,375,1
3,377,1
3,379,1
3,391,1
3,392,1
3,394,1
3,396,1
3,397,1
3,401,1
3,409,1
3,411,1
3,412,1
3,414,1
3,416,1
3,419,1
3,420,1
3,423,1
3,427,1
3,433,1
3,434,1
3,440,1
3,445,1
3,449,1
3,450,1
3,454,1
3,455,1
3,460,1
3,464,1
3,465,1
3,470,1
3,472,1
3,478,1
3,480,1
3,482,1
3,483,1
3,488,1
3,489,1
3,491,1
3,493,1
3,495,1
3,499,1
3,511,1
3,512,1
3,515,1
3,526,1
3,532,1
3,535,1
3,536,1
3,538,1
3,540,1
8,20,1
8,23,1
8,27,1
8,64,1
8,80,1
8,152,1
8,159,1
8,165,1
8,193,1
8,201,1
8,225,1
8,254,1
8,259,1
8,262,1
8,296,1
8,324,1
8,365,1
8,443,1
8,451,1
8,473,1
8,533,1
13,22,1
13,41,1
13,47,1
13,87,1
13,132,1
13,153,1
13,177,1
13,208,1
13,228,1
13,260,1
13,281,1
13,300,1
13,354,1
13,364,1
13,381,1
13,382,1
13,407,1
13,431,1
13,453,1
13,458,1
13,459,1
13,477,1
13,497,1
13,506,1
13,516,1
13,530,1
14,44,1
14,49,1
14,170,1
14,187,1
14,205,1
14,250,1
14,304,1
14,312,1
14,346,1
14,350,1
14,360,1
14,425,1
14,436,1
14,525,1
14,529,1
14,531,1
27,191,1
27,335,1
27,474,1
