node_from,node_to,weight
0,1,1
0,3,1
0,5,1
0,6,1
0,8,1
0,9,1
0,10,1
0,11,1
0,13,1
0,15,1
0,16,1
0,17,1
0,18,1
0,19,1
0,20,1
0,21,1
0,27,1
0,28,1
0,30,1
0,32,1
0,35,1
0,36,1
0,37,1
0,39,1
0,40,1
0,41,1
0,45,1
0,47,1
0,48,1
0,49,1
0,53,1
0,60,1
0,67,1
0,68,1
0,69,1
0,74,1
0,76,1
0,78,1
0,80,1
0,81,1
0,82,1
0,85,1
0,86,1
0,87,1
0,90,1
0,92,1
0,93,1
0,94,1
0,103,1
0,104,1
0,106,1
0,113,1
0,115,1
0,118,1
0,122,1
0,124,1
0,125,1
0,126,1
0,132,1
0,133,1
0,141,1
0,142,1
0,146,1
0,149,1
0,150,1
0,156,1
0,157,1
0,158,1
0,160,1
0,162,1
0,167,1
0,168,1
0,173,1
0,175,1
0,178,1
0,179,1
0,180,1
0,181,1
0,182,1
0,183,1
0,184,1
0,187,1
0,199,1
0,205,1
0,206,1
0,207,1
0,208,1
0,211,1
0,214,1
0,215,1
0,218,1
0,219,1
0,221,1
0,224,1
0,228,1
0,231,1
0,232,1
0,236,1
0,238,1
0,239,1
0,240,1
0,241,1
0,242,1
0,243,1
0,247,1
0,250,1
0,251,1
0,252,1
0,253,1
0,257,1
0,261,1
0,262,1
0,263,1
0,264,1
0,277,1
0,280,1
0,283,1
0,284,1
0,285,1
0,290,1
0,291,1
0,295,1
0,298,1
0,301,1
0,306,1
0,312,1
0,314,1
0,315,1
0,316,1
0,319,1
0,321,1
0,323,1
0,324,1
0,326,1
0,328,1
0,330,1
0,333,1
0,337,1
0,338,1
0,339,1
1,6,1
1,8,1
1,9,1
1,10,1
1,11,1
1,16,1
1,17,1
1,18,1
1,20,1
1,27,1
1,28,1
1,30,1
1,33,1
1,35,1
1,37,1
1,38,1
1,40,1
1,45,1
1,51,1
1,60,1
1,65,1
1,69,1
1,70,1
1,76,1
1,80,1
1,81,1
1,103,1
1,104,1
1,106,1
1,109,1
1,113,1
1,115,1
1,121,1
1,128,1
1,146,1
1,148,1
1,149,1
1,150,1
1,152,1
1,153,1
1,154,1
1,156,1
1,158,1
1,160,1
1,167,1
1,173,1
1,179,1
1,180,1
1,181,1
1,183,1
1,198,1
1,205,1
1,218,1
1,219,1
1,224,1
1,226,1
1,228,1
1,236,1
1,238,1
1,239,1
1,246,1
1,247,1
1,249,1
1,251,1
1,252,1
1,261,1
1,263,1
1,277,1
1,287,1
1,295,1
1,320,1
1,321,1
1,324,1
1,332,1
1,333,1
1,334,1
1,336,1
1,337,1
2,8,1
2,9,1
2,10,1
2,11,1
2,17,1
2,18,1
2,49,1
2,76,1
2,163,1
2,192,1
2,225,1
2,234,1
2,270,1
2,298,1
2,319,1
3,8,1
3,9,1
3,10,1
3,11,1
3,13,1
3,15,1
3,17,1
3,19,1
3,20,1
3,21,1
3,27,1
3,32,1
3,36,1
3,39,1
3,40,1
3,41,1
3,47,1
3,48,1
3,49,1
3,68,1
3,74,1
3,76,1
3,78,1
3,80,1
3,81,1
3,82,1
3,85,1
3,86,1
3,87,1
3,90,1
3,92,1
3,93,1
3,94,1
3,106,1
3,118,1
3,126,1
3,132,1
3,133,1
3,142,1
3,156,1
3,162,1
3,168,1
3,175,1
3,178,1
3,182,1
3,184,1
3,200,1
3,207,1
3,208,1
3,211,1
3,215,1
3,221,1
3,229,1
3,232,1
3,240,1
3,242,1
3,243,1
3,244,1
3,250,1
3,253,1
3,257,1
3,262,1
3,264,1
3,280,1
3,283,1
3,284,1
3,285,1
3,290,1
3,291,1
3,298,1
3,301,1
3,306,1
3,312,1
3,314,1
3,315,1
3,316,1
3,319,1
3,323,1
3,324,1
3,326,1
3,328,1
3,330,1
3,338,1
3,339,1
5,8,1
5,10,1
5,11,1
5,36,1
5,53,1
5,67,1
5,122,1
5,125,1
5,141,1
5,151,1
5,157,1
5,187,1
5,199,1
5,206,1
5,213,1
5,214,1
5,231,1
5,241,1
6,8,1
6,9,1
6,10,1
6,11,1
6,14,1
6,16,1
6,17,1
6,18,1
6,19,1
6,26,1
6,37,1
6,38,1
6,45,1
6,51,1
6,60,1
6,65,1
6,70,1
6,76,1
6,81,1
6,93,1
6,100,1
6,101,1
6,106,1
6,109,1
6,111,1
6,115,1
6,128,1
6,146,1
6,148,1
6,152,1
6,154,1
6,185,1
6,186,1
6,223,1
6,226,1
6,249,1
6,260,1
6,330,1
6,332,1
6,333,1
6,334,1
6,336,1
7,335,1
8,9,1
8,10,1
8,11,1
8,13,1
8,15,1
8,16,1
8,17,1
8,18,1
8,19,1
8,20,1
8,21,1
8,27,1
8,32,1
8,36,1
8,37,1
8,39,1
8,40,1
8,41,1
8,45,1
8,46,1
8,47,1
8,48,1
8,49,1
8,60,1
8,62,1
8,63,1
8,67,1
8,68,1
8,74,1
8,76,1
8,77,1
8,78,1
8,80,1
8,81,1
8,82,1
8,85,1
8,86,1
8,87,1
8,90,1
8,92,1
8,93,1
8,94,1
8,97,1
8,101,1
8,106,1
8,115,1
8,118,1
8,121,1
8,122,1
8,126,1
8,132,1
8,133,1
8,142,1
8,153,1
8,156,1
8,157,1
8,159,1
8,162,1
8,165,1
8,168,1
8,175,1
8,178,1
8,182,1
8,184,1
8,185,1
8,187,1
8,194,1
8,198,1
8,199,1
8,206,1
8,207,1
8,208,1
8,209,1
8,211,1
8,213,1
8,214,1
8,215,1
8,221,1
8,231,1
8,232,1
8,240,1
8,241,1
8,242,1
8,243,1
8,244,1
8,250,1
8,253,1
8,257,1
8,262,1
8,264,1
8,275,1
8,280,1
8,283,1
8,284,1
8,285,1
8,290,1
8,291,1
8,298,1
8,301,1
8,306,1
8,312,1
8,314,1
8,315,1
8,316,1
8,317,1
8,318,1
8,319,1
8,323,1
8,324,1
8,326,1
8,328,1
8,330,1
8,338,1
8,339,1
8,340,1
9,10,1
9,11,1
9,13,1
9,15,1
9,16,1
9,17,1
9,18,1
9,19,1
9,20,1
9,21,1
9,27,1
9,30,1
9,32,1
9,35,1
9,36,1
9,37,1
9,38,1
9,39,1
9,40,1
9,41,1
9,45,1
9,46,1
9,47,1
9,48,1
9,49,1
9,51,1
9,60,1
9,62,1
9,63,1
9,64,1
9,65,1
9,67,1
9,68,1
9,69,1
9,70,1
9,74,1
9,75,1
9,76,1
9,77,1
9,78,1
9,80,1
9,81,1
9,82,1
9,85,1
9,86,1
9,87,1
9,90,1
9,92,1
9,93,1
9,94,1
9,95,1
9,97,1
9,101,1
9,104,1
9,105,1
9,106,1
9,109,1
9,113,1
9,115,1
9,118,1
9,121,1
9,122,1
9,126,1
9,127,1
9,128,1
9,131,1
9,132,1
9,133,1
9,136,1
9,138,1
9,142,1
9,146,1
9,147,1
9,148,1
9,150,1
9,152,1
9,153,1
9,154,1
9,156,1
9,158,1
9,159,1
9,160,1
9,161,1
9,162,1
9,163,1
9,165,1
9,166,1
9,168,1
9,174,1
9,175,1
9,178,1
9,180,1
9,181,1
9,182,1
9,183,1
9,184,1
9,185,1
9,194,1
9,195,1
9,204,1
9,206,1
9,207,1
9,208,1
9,209,1
9,211,1
9,212,1
9,213,1
9,215,1
9,217,1
9,219,1
9,221,1
9,226,1
9,228,1
9,232,1
9,234,1
9,235,1
9,236,1
9,240,1
9,242,1
9,243,1
9,244,1
9,245,1
9,247,1
9,249,1
9,250,1
9,251,1
9,252,1
9,253,1
9,257,1
9,260,1
9,261,1
9,262,1
9,263,1
9,264,1
9,265,1
9,266,1
9,270,1
9,272,1
9,274,1
9,275,1
9,276,1
9,278,1
9,279,1
9,280,1
9,283,1
9,284,1
9,285,1
9,286,1
9,290,1
9,291,1
9,298,1
9,299,1
9,301,1
9,303,1
9,305,1
9,306,1
9,307,1
9,310,1
9,312,1
9,313,1
9,314,1
9,315,1
9,316,1
9,317,1
9,319,1
9,323,1
9,324,1
9,326,1
9,328,1
9,329,1
9,330,1
9,332,1
9,333,1
9,334,1
9,336,1
9,337,1
9,338,1
9,339,1
9,340,1
10,11,1
10,13,1
10,15,1
10,17,1
10,18,1
10,19,1
10,20,1
10,21,1
10,27,1
10,32,1
10,35,1
10,36,1
10,37,1
10,39,1
10,40,1
10,41,1
10,45,1
10,46,1
10,47,1
10,48,1
10,49,1
10,60,1
10,62,1
10,63,1
10,67,1
10,68,1
10,74,1
10,76,1
10,77,1
10,78,1
10,80,1
10,81,1
10,82,1
10,85,1
10,86,1
10,87,1
10,90,1
10,92,1
10,93,1
10,94,1
10,97,1
10,101,1
10,106,1
10,111,1
10,118,1
