node_from,node_to,weight
582,1142,1
582,1114,1
582,1601,1
1142,1239,1
1142,380,1
1215,1729,1
1215,546,1
1215,1570,1
1729,1487,1
1729,787,1
708,1138,1
708,590,1
708,1623,1
1138,338,1
1138,1340,1
1749,1928,1
1749,1216,1
1749,387,1
1928,1648,1
1928,584,1
1467,1684,1
1467,874,1
1467,869,1
1684,610,1
1684,165,1
50,1812,1
50,768,1
50,521,1
1812,673,1
1812,1321,1
828,1548,1
828,1096,1
828,1148,1
1548,12,1
1548,679,1
144,1181,1
144,873,1
144,1440,1
1181,584,1
1181,1409,1
19,1824,1
19,284,1
19,1552,1
1824,1044,1
1824,119,1
1231,1938,1
1231,1392,1
1231,1498,1
1938,470,1
1938,1390,1
1332,1761,1
1332,932,1
1332,789,1
1761,125,1
1761,496,1
117,675,1
117,108,1
117,963,1
675,661,1
675,1493,1
43,1543,1
43,1974,1
43,399,1
1543,737,1
1543,1902,1
296,677,1
296,996,1
296,135,1
677,199,1
677,403,1
1261,1966,1
1261,448,1
1261,1804,1
1966,516,1
1966,810,1
490,1674,1
490,264,1
490,1190,1
1674,1216,1
1674,1343,1
1073,1766,1
1073,1704,1
1073,1034,1
1766,1827,1
1766,984,1
1282,1531,1
1282,1870,1
1282,215,1
1531,1392,1
1531,423,1
241,332,1
241,1635,1
241,1528,1
332,1586,1
332,1854,1
170,1849,1
170,397,1
170,1396,1
1849,1551,1
1849,374,1
1207,1208,1
1207,481,1
1207,715,1
1208,523,1
1208,911,1
99,1151,1
99,1730,1
99,1082,1
1151,1503,1
1151,1355,1
1416,1876,1
1416,1889,1
1416,864,1
1876,1005,1
1876,317,1
111,222,1
111,1110,1
111,1730,1
222,1430,1
222,683,1
1184,1224,1
1184,1049,1
1184,1827,1
1224,1354,1
1224,1288,1
751,1342,1
751,1489,1
751,1726,1
1342,736,1
1342,930,1
1391,1968,1
1391,1516,1
1391,852,1
1391,3820,1
1968,725,1
1968,1985,1
1968,3679,1
1566,1820,1
1566,1011,1
1566,895,1
1820,1676,1
1820,413,1
1820,3070,1
216,918,1
216,279,1
216,1333,1
918,1952,1
918,703,1
1609,1781,1
1609,250,1
1609,1281,1
1781,1965,1
1781,267,1
1781,3069,1
503,602,1
503,866,1
503,356,1
602,1964,1
602,1294,1
771,1585,1
771,616,1
771,287,1
1585,1700,1
1585,166,1
489,1607,1
489,1204,1
489,223,1
1607,502,1
1607,451,1
206,1398,1
206,1698,1
206,1153,1
1398,10,1
1398,1444,1
561,1446,1
561,433,1
561,805,1
1446,1554,1
1446,777,1
831,1981,1
831,1307,1
831,1714,1
1981,1890,1
1981,1106,1
1683,1932,1
1683,1312,1
1683,1601,1
1932,1712,1
1932,1858,1
480,1000,1
480,1155,1
480,1790,1
1000,1994,1
1000,1454,1
505,1322,1
505,1377,1
505,1980,1
1322,631,1
1322,822,1
1147,1692,1
1147,1694,1
1147,163,1
1147,3130,1
1692,705,1
1692,819,1
1451,1954,1
1451,249,1
1451,1104,1
1954,1165,1
1954,1658,1
321,567,1
321,726,1
321,901,1
567,1218,1
567,821,1
567,2367,1
7,142,1
7,1402,1
7,1900,1
142,1046,1
142,1853,1
265,1340,1
265,159,1
265,1276,1
1340,1300,1
1343,1603,1
1343,1384,1
1603,13,1
1603,38,1
750,1763,1
750,1643,1
750,404,1
1763,816,1
1763,242,1
1670,1769,1
1670,1472,1
1670,1086,1
1769,947,1
1769,323,1
1211,1978,1
1211,614,1
1211,1367,1
1978,179,1
1978,1956,1
1978,3365,1
231,1612,1
231,1591,1
231,1491,1
1612,211,1
1612,631,1
481,1229,1
481,1461,1
1229,244,1
1229,110,1
10,1464,1
10,1241,1
1464,1846,1
1464,1348,1
784,858,1
784,337,1
784,1746,1
858,467,1
858,843,1
501,1064,1
501,529,1
501,485,1
1064,880,1
1064,921,1
1277,1285,1
1277,678,1
1277,443,1
1285,1483,1
1285,1218,1
802,992,1
802,780,1
802,957,1
802,3438,1
992,1001,1
992,1193,1
546,449,1
546,686,1
546,3005,1
761,874,1
761,1481,1
761,1584,1
874,859,1
617,1504,1
617,970,1
617,158,1
1504,1584,1
1504,1783,1
518,824,1
518,1903,1
518,759,1
824,652,1
824,1638,1
652,66,1
652,1496,1
1724,1861,1
1724,1886,1
1724,124,1
1861,1525,1
1861,151,1
641,1074,1
641,1955,1
641,855,1
641,2489,1
1074,98,1
1074,713,1
305,1125,1
305,1690,1
305,57,1
1125,383,1
1125,940,1
820,1454,1
820,100,1
820,1935,1
1454,1719,1
846,1592,1
846,844,1
846,740,1
1592,1435,1
1592,1278,1
1562,1948,1
1562,544,1
1562,1057,1
1948,710,1
1948,671,1
28,1225,1
28,1155,1
28,1344,1
1225,1470,1
1225,132,1
1145,1888,1
1145,672,1
1145,1509,1
1888,1662,1
1888,39,1
548,1669,1
548,1912,1
548,826,1
1669,1728,1
1669,1597,1
744,1315,1
744,794,1
744,1202,1
1315,393,1
1315,1418,1
1315,2513,1
1080,1121,1
1080,1268,1
1080,1327,1
1121,1689,1
1121,670,1
1056,1667,1
1056,80,1
1056,1001,1
1667,1472,1
1667,1352,1
307,905,1
307,1518,1
307,228,1
905,1513,1
905,581,1
1395,1807,1
1395,291,1
1395,1848,1
1807,267,1
1807,1532,1
107,1783,1
107,680,1
107,339,1
1783,510,1
1015,1406,1
1015,1397,1
1015,1865,1
1406,1905,1
1406,703,1
474,902,1
474,1402,1
474,1788,1
474,2745,1
902,829,1
902,670,1
562,1689,1
562,1790,1
562,564,1
1689,1197,1
1689,3080,1
639,1006,1
639,1462,1
639,247,1
1006,1817,1
1006,927,1
1159,1944,1
1159,1144,1
1159,1421,1
1944,438,1
1944,1123,1
1097,1969,1
1097,680,1
1097,1659,1
1969,1786,1
1969,585,1
575,1106,1
575,1506,1
575,1289,1
1106,109,1
276,1862,1
276,1070,1
276,15,1
1862,911,1
1862,649,1
248,711,1
248,1574,1
248,1814,1
711,758,1
711,367,1
1776,1848,1
1776,1417,1
1776,17,1
1848,1170,1
195,1379,1
195,563,1
195,867,1
195,3715,1
1379,1496,1
1379,1458,1
414,600,1
414,559,1
414,1304,1
600,1697,1
600,75,1
630,1307,1
630,1860,1
630,1823,1
1307,1630,1
457,970,1
457,1992,1
457,1864,1
970,1666,1
551,1917,1
551,1051,1
551,330,1
551,2433,1
1917,306,1
1917,315,1
45,1291,1
45,485,1
45,406,1
1291,1383,1
1291,1677,1
114,896,1
114,1460,1
114,1130,1
896,1991,1
896,1256,1
1397,1708,1
1397,446,1
1397,3490,1
1708,329,1
1708,1004,1
729,1020,1
729,1455,1
729,450,1
1020,927,1
1020,1570,1
545,1348,1
545,625,1
545,847,1
1348,1957,1
406,924,1
406,104,1
924,525,1
924,1711,1
742,959,1
742,1757,1
742,1542,1
959,1441,1
959,326,1
533,965,1
533,443,1
533,598,1
965,1687,1
965,27,1
363,1228,1
363,1043,1
363,1652,1
1228,306,1
