node_from,node_to,weight
725,1865,1
725,920,1
725,183,1
725,3844,1
1865,305,1
1865,20,1
617,1020,1
617,1380,1
617,528,1
1020,1317,1
1020,901,1
1,1654,1
1,1281,1
1,322,1
1654,1594,1
1654,1208,1
186,1062,1
186,1526,1
186,912,1
1062,909,1
1062,930,1
1062,3412,1
1026,1713,1
1026,1284,1
1026,1166,1
1713,1814,1
1713,931,1
1956,1992,1
1956,1505,1
1956,375,1
1992,885,1
1992,1898,1
1456,1526,1
1456,374,1
1456,823,1
1526,12,1
1526,3402,1
448,1736,1
448,1594,1
448,1219,1
448,2969,1
1736,614,1
1736,622,1
1736,2396,1
672,1072,1
672,1391,1
672,1396,1
1072,1443,1
1072,345,1
952,1355,1
952,110,1
952,447,1
1355,694,1
1355,636,1
216,941,1
216,1839,1
216,949,1
941,1827,1
941,1180,1
941,3592,1
579,764,1
579,376,1
579,1454,1
579,3023,1
764,1769,1
764,113,1
688,1574,1
688,1914,1
688,1888,1
1574,459,1
1574,73,1
830,1249,1
830,41,1
830,1558,1
1249,250,1
1249,697,1
1249,2250,1
436,535,1
436,302,1
436,1469,1
535,1945,1
535,776,1
452,1971,1
452,1964,1
452,47,1
1971,68,1
1971,305,1
1971,2057,1
1281,1056,1
1281,1619,1
1281,2527,1
573,1852,1
573,1434,1
573,625,1
1852,343,1
1852,1419,1
1852,3134,1
481,1360,1
481,1939,1
481,1151,1
1360,558,1
1360,1962,1
416,822,1
416,15,1
416,245,1
822,1011,1
822,1254,1
0,1847,1
0,691,1
0,1634,1
0,3989,1
1847,1719,1
1847,21,1
1847,3339,1
726,1722,1
726,896,1
726,794,1
726,3676,1
1722,1553,1
1722,86,1
852,1798,1
852,978,1
852,513,1
1798,1276,1
1798,1145,1
117,1349,1
117,753,1
117,293,1
1349,1606,1
1349,1873,1
621,1111,1
621,833,1
621,1572,1
621,3952,1
1111,199,1
1111,1600,1
1111,2271,1
986,1618,1
986,1657,1
986,1591,1
1618,113,1
1618,1638,1
6,1252,1
6,1995,1
6,842,1
1252,1913,1
1252,1895,1
1316,1789,1
1316,1169,1
1316,60,1
1316,2295,1
1789,114,1
1789,1796,1
965,1186,1
965,1299,1
965,219,1
965,2238,1
1186,293,1
1186,158,1
1186,2058,1
536,923,1
536,1407,1
536,1041,1
536,3883,1
923,812,1
923,349,1
923,2235,1
79,1996,1
79,1836,1
79,550,1
79,3243,1
1996,1389,1
1996,111,1
1996,3232,1
1016,1231,1
1016,10,1
1016,1747,1
1016,2222,1
1231,1832,1
1231,562,1
1231,2850,1
419,1012,1
419,1607,1
419,1119,1
419,2385,1
1012,1152,1
1012,307,1
24,74,1
24,300,1
24,1342,1
24,3953,1
74,1543,1
74,1395,1
95,1037,1
95,105,1
95,1330,1
1037,143,1
1037,1334,1
2,809,1
2,362,1
2,1580,1
809,935,1
809,290,1
809,3718,1
249,1095,1
249,1195,1
249,268,1
1095,252,1
1095,1506,1
1095,3340,1
39,202,1
39,876,1
39,252,1
39,3769,1
202,1629,1
202,288,1
1152,1277,1
1152,1287,1
1277,320,1
1277,285,1
1277,3313,1
253,1065,1
253,641,1
253,690,1
1065,1117,1
1065,1695,1
1065,2063,1
322,1610,1
322,1638,1
