node_from,node_to,weight
699,1727,1
699,71,1
699,1844,1
1727,123,1
1727,1655,1
571,1807,1
571,654,1
571,426,1
1807,1355,1
1807,1934,1
133,907,1
133,568,1
133,806,1
907,686,1
907,1198,1
343,1391,1
343,1626,1
343,1452,1
1391,560,1
1391,1368,1
338,1950,1
338,260,1
338,700,1
1950,374,1
1950,871,1
1587,1637,1
1587,541,1
1587,13,1
1637,78,1
1637,436,1
127,863,1
127,663,1
127,233,1
863,861,1
863,790,1
1192,1336,1
1192,1977,1
1192,737,1
1336,64,1
1336,641,1
1625,1749,1
1625,1765,1
1625,216,1
1749,86,1
1749,1518,1
1503,1723,1
1503,891,1
1503,901,1
1723,457,1
1723,1440,1
535,923,1
535,265,1
535,320,1
923,61,1
923,1446,1
629,1604,1
629,13,1
629,327,1
1604,1023,1
1604,112,1
1201,1421,1
1201,998,1
1201,1385,1
1421,411,1
1421,898,1
611,1061,1
611,716,1
611,882,1
1061,1058,1
1061,450,1
1238,1568,1
1238,555,1
1238,1906,1
1568,111,1
1568,881,1
980,1947,1
980,1877,1
980,588,1
1947,1472,1
1947,151,1
484,877,1
484,909,1
484,1095,1
877,1910,1
877,421,1
80,1690,1
80,324,1
80,108,1
1690,1538,1
1690,1345,1
994,1473,1
994,958,1
994,184,1
1473,1000,1
1473,938,1
323,514,1
323,1036,1
323,849,1
323,2341,1
514,793,1
514,1172,1
803,1905,1
803,719,1
803,1116,1
1905,1128,1
1905,839,1
587,969,1
587,1423,1
587,1757,1
969,1787,1
969,144,1
975,1194,1
975,967,1
975,1107,1
1194,1849,1
1194,872,1
223,1101,1
223,1753,1
223,784,1
1101,1307,1
1101,1805,1
873,1183,1
873,929,1
873,1350,1
1183,1762,1
1183,491,1
738,1138,1
738,1954,1
738,1779,1
1138,1377,1
1138,14,1
593,1952,1
593,1044,1
593,1432,1
1952,1327,1
1952,1972,1
861,1460,1
861,554,1
1533,1787,1
1533,1304,1
1533,1699,1
1787,1317,1
619,921,1
619,1046,1
