node_from,node_to,weight
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
0,11,1
0,12,1
0,21,1
0,22,1
0,23,1
0,24,1
0,25,1
0,26,1
0,27,1
0,28,1
0,29,1
0,30,1
0,31,1
0,32,1
0,33,1
0,34,1
0,35,1
0,36,1
0,37,1
0,38,1
0,39,1
0,40,1
0,41,1
0,42,1
0,43,1
0,44,1
0,101,1
0,102,1
0,103,1
0,104,1
0,105,1
0,106,1
0,107,1
0,108,1
0,109,1
0,110,1
0,111,1
0,112,1
0,113,1
0,114,1
0,115,1
0,116,1
0,117,1
0,118,1
0,119,1
0,120,1
0,121,1
0,122,1
0,123,1
0,124,1
0,125,1
0,126,1
0,127,1
0,128,1
0,129,1
0,130,1
0,131,1
0,132,1
0,133,1
0,134,1
0,135,1
0,136,1
0,137,1
0,138,1
0,139,1
0,140,1
0,141,1
0,142,1
0,143,1
0,144,1
0,145,1
0,146,1
0,147,1
0,148,1
0,149,1
0,150,1
0,151,1
0,152,1
0,153,1
0,154,1
0,155,1
0,156,1
0,157,1
0,158,1
0,159,1
0,160,1
0,161,1
0,162,1
0,163,1
0,164,1
0,165,1
0,166,1
0,167,1
0,168,1
0,169,1
0,170,1
0,171,1
0,172,1
0,501,1
0,502,1
0,503,1
0,504,1
0,505,1
0,506,1
0,507,1
0,508,1
0,509,1
0,510,1
0,511,1
0,512,1
0,513,1
0,514,1
0,515,1
0,516,1
0,517,1
0,518,1
0,519,1
0,520,1
0,521,1
0,522,1
0,523,1
0,524,1
0,525,1
0,526,1
0,527,1
0,528,1
0,529,1
0,530,1
0,531,1
0,532,1
0,533,1
0,534,1
0,535,1
0,536,1
0,537,1
0,538,1
0,539,1
0,540,1
0,541,1
0,542,1
0,543,1
0,544,1
0,545,1
0,546,1
0,547,1
0,548,1
0,549,1
0,550,1
0,551,1
0,552,1
0,553,1
0,554,1
0,555,1
0,556,1
0,557,1
0,558,1
0,559,1
0,560,1
0,561,1
0,562,1
0,563,1
0,564,1
0,565,1
0,566,1
0,567,1
0,568,1
0,569,1
0,570,1
0,571,1
0,572,1
0,573,1
0,574,1
0,575,1
0,576,1
0,577,1
0,578,1
0,579,1
0,580,1
0,581,1
0,582,1
0,583,1
0,584,1
0,585,1
0,586,1
0,587,1
0,588,1
0,589,1
0,590,1
0,591,1
0,592,1
0,593,1
0,594,1
0,595,1
0,596,1
0,597,1
0,598,1
0,599,1
0,600,1
0,601,1
0,602,1
0,603,1
0,604,1
0,605,1
0,606,1
0,607,1
0,608,1
0,609,1
0,610,1
0,611,1
0,612,1
0,613,1
0,614,1
0,615,1
0,616,1
0,617,1
0,618,1
0,619,1
0,620,1
0,621,1
0,622,1
0,623,1
0,624,1
0,625,1
0,626,1
0,627,1
0,628,1
0,629,1
0,630,1
0,631,1
0,632,1
0,633,1
0,634,1
0,635,1
0,636,1
0,637,1
0,638,1
0,639,1
0,640,1
0,641,1
0,642,1
0,643,1
0,644,1
0,645,1
0,646,1
0,647,1
0,648,1
0,649,1
0,650,1
0,651,1
0,652,1
0,653,1
0,654,1
0,655,1
0,656,1
0,657,1
0,658,1
0,659,1
0,660,1
0,661,1
0,662,1
0,663,1
0,664,1
0,665,1
0,666,1
0,667,1
0,668,1
0,669,1
0,670,1
0,671,1
0,672,1
0,673,1
0,674,1
0,675,1
0,676,1
0,677,1
0,678,1
0,679,1
0,680,1
0,681,1
0,682,1
0,683,1
0,684,1
0,685,1
0,686,1
0,687,1
0,688,1
0,689,1
0,690,1
0,691,1
0,692,1
0,693,1
0,694,1
0,695,1
0,696,1
0,697,1
0,698,1
0,699,1
0,700,1
0,701,1
0,702,1
0,703,1
0,704,1
0,705,1
0,706,1
0,707,1
0,708,1
0,709,1
0,710,1
0,711,1
0,712,1
0,713,1
0,714,1
0,715,1
0,716,1
1,13,1
1,14,1
1,45,1
1,46,1
1,47,1
1,48,1
1,49,1
1,50,1
1,173,1
1,174,1
1,175,1
1,176,1
1,177,1
1,178,1
1,179,1
1,180,1
1,181,1
1,182,1
1,183,1
1,184,1
1,185,1
1,186,1
1,187,1
1,188,1
1,189,1
1,190,1
1,717,1
1,718,1
1,719,1
1,720,1
1,721,1
1,722,1
1,723,1
1,724,1
1,725,1
1,726,1
1,727,1
1,728,1
1,729,1
1,730,1
1,731,1
1,732,1
1,733,1
1,734,1
1,735,1
1,736,1
1,737,1
1,738,1
1,739,1
1,740,1
1,741,1
1,742,1
1,743,1
1,744,1
1,745,1
1,746,1
1,747,1
1,748,1
1,749,1
1,750,1
1,751,1
1,752,1
1,753,1
1,754,1
1,755,1
1,756,1
1,757,1
1,758,1
1,759,1
1,760,1
1,761,1
1,762,1
1,763,1
1,764,1
1,765,1
1,766,1
1,767,1
1,768,1
1,769,1
1,770,1
2,15,1
2,16,1
2,51,1
2,52,1
2,53,1
2,54,1
2,55,1
2,56,1
2,191,1
2,192,1
2,193,1
2,194,1
2,195,1
2,196,1
2,197,1
2,198,1
2,199,1
2,200,1
2,201,1
2,202,1
2,203,1
2,204,1
2,205,1
2,206,1
2,207,1
2,208,1
2,771,1
2,772,1
2,773,1
2,774,1
2,775,1
2,776,1
2,777,1
2,778,1
2,779,1
2,780,1
2,781,1
2,782,1
2,783,1
2,784,1
2,785,1
2,786,1
2,787,1
2,788,1
2,789,1
2,790,1
2,791,1
2,792,1
2,793,1
2,794,1
2,795,1
2,796,1
2,797,1
2,798,1
2,799,1
2,800,1
2,801,1
2,802,1
2,803,1
2,804,1
2,805,1
2,806,1
2,807,1
2,808,1
2,809,1
2,810,1
2,811,1
2,812,1
2,813,1
2,814,1
2,815,1
2,816,1
2,817,1
2,818,1
2,819,1
2,820,1
2,821,1
2,822,1
2,823,1
2,824,1
3,17,1
3,18,1
3,57,1
3,58,1
3,59,1
3,60,1
3,61,1
3,62,1
3,209,1
3,210,1
3,211,1
3,212,1
3,213,1
3,214,1
3,215,1
3,216,1
3,217,1
3,218,1
3,219,1
3,220,1
3,221,1
3,222,1
3,223,1
3,224,1
3,225,1
3,226,1
3,825,1
3,826,1
3,827,1
3,828,1
3,829,1
3,830,1
3,831,1
3,832,1
3,833,1
3,834,1
3,835,1
3,836,1
3,837,1
3,838,1
3,839,1
3,840,1
3,841,1
3,842,1
3,843,1
3,844,1
3,845,1
3,846,1
3,847,1
3,848,1
3,849,1
3,850,1
3,851,1
3,852,1
3,853,1
3,854,1
3,855,1
3,856,1
3,857,1
3,858,1
3,859,1
3,860,1
3,861,1
3,862,1
3,863,1
3,864,1
3,865,1
3,866,1
3,867,1
3,868,1
3,869,1
3,870,1
3,871,1
3,872,1
3,873,1
3,874,1
3,875,1
3,876,1
3,877,1
3,878,1
4,19,1
4,20,1
4,63,1
4,64,1
4,65,1
4,66,1
4,67,1
4,68,1
4,227,1
4,228,1
4,229,1
4,230,1
4,231,1
4,232,1
4,233,1
4,234,1
4,235,1
4,236,1
4,237,1
4,238,1
4,239,1
4,240,1
4,241,1
4,242,1
4,243,1
4,244,1
4,879,1
4,880,1
4,881,1
4,882,1
4,883,1
4,884,1
4,885,1
4,886,1
4,887,1
4,888,1
4,889,1
4,890,1
4,891,1
4,892,1
4,893,1
4,894,1
4,895,1
4,896,1
4,897,1
4,898,1
4,899,1
4,900,1
4,901,1
4,902,1
4,903,1
4,904,1
4,905,1
4,906,1
4,907,1
4,908,1
4,909,1
4,910,1
4,911,1
4,912,1
4,913,1
4,914,1
4,915,1
4,916,1
4,917,1
4,918,1
4,919,1
4,920,1
4,921,1
4,922,1
4,923,1
4,924,1
4,925,1
4,926,1
4,927,1
4,928,1
4,929,1
4,930,1
4,931,1
4,932,1
5,69,1
5,70,1
5,245,1
5,246,1
5,247,1
5,248,1
5,249,1
5,250,1
5,933,1
5,934,1
5,935,1
5,936,1
5,937,1
5,938,1
5,939,1
5,940,1
5,941,1
5,942,1
5,943,1
5,944,1
5,945,1
5,946,1
5,947,1
5,948,1
5,949,1
5,950,1
6,71,1
6,72,1
6,251,1
6,252,1
6,253,1
6,254,1
6,255,1
6,256,1
6,951,1
6,952,1
6,953,1
6,954,1
6,955,1
6,956,1
6,957,1
6,958,1
6,959,1
6,960,1
6,961,1
6,962,1
6,963,1
6,964,1
6,965,1
6,966,1
6,967,1
6,968,1
7,73,1
7,74,1
7,257,1
7,258,1
7,259,1
7,260,1
7,261,1
7,262,1
7,969,1
7,970,1
7,971,1
7,972,1
7,973,1
7,974,1
7,975,1
7,976,1
7,977,1
7,978,1
7,979,1
7,980,1
7,981,1
7,982,1
7,983,1
7,984,1
7,985,1
7,986,1
8,75,1
8,76,1
8,263,1
8,264,1
8,265,1
8,266,1
8,267,1
8,268,1
8,987,1
8,988,1
8,989,1
8,990,1
8,991,1
8,992,1
8,993,1
8,994,1
8,995,1
8,996,1
8,997,1
8,998,1
8,999,1
8,1000,1
8,1001,1
8,1002,1
8,1003,1
8,1004,1
9,77,1
9,78,1
9,269,1
9,270,1
9,271,1
9,272,1
9,273,1
9,274,1
9,1005,1
9,1006,1
9,1007,1
9,1008,1
9,1009,1
9,1010,1
9,1011,1
9,1012,1
9,1013,1
9,1014,1
9,1015,1
9,1016,1
9,1017,1
9,1018,1
9,1019,1
9,1020,1
9,1021,1
9,1022,1
10,79,1
10,80,1
10,275,1
10,276,1
10,277,1
10,278,1
10,279,1
10,280,1
10,1023,1
10,1024,1
10,1025,1
10,1026,1
10,1027,1
10,1028,1
10,1029,1
10,1030,1
10,1031,1
10,1032,1
10,1033,1
10,1034,1
10,1035,1
10,1036,1
10,1037,1
10,1038,1
10,1039,1
10,1040,1
11,81,1
11,82,1
11,281,1
11,282,1
11,283,1
11,284,1
11,285,1
11,286,1
11,1041,1
11,1042,1
11,1043,1
11,1044,1
11,1045,1
11,1046,1
11,1047,1
11,1048,1
11,1049,1
11,1050,1
11,1051,1
11,1052,1
11,1053,1
11,1054,1
11,1055,1
11,1056,1
11,1057,1
11,1058,1
12,83,1
12,84,1
12,287,1
12,288,1
12,289,1
12,290,1
12,291,1
12,292,1
12,1059,1
12,1060,1
12,1061,1
12,1062,1
12,1063,1
12,1064,1
12,1065,1
12,1066,1
12,1067,1
12,1068,1
12,1069,1
12,1070,1
12,1071,1
12,1072,1
12,1073,1
12,1074,1
12,1075,1
12,1076,1
13,85,1
13,86,1
13,293,1
13,294,1
13,295,1
13,296,1
13,297,1
13,298,1
13,1077,1
13,1078,1
13,1079,1
13,1080,1
13,1081,1
13,1082,1
13,1083,1
13,1084,1
13,1085,1
13,1086,1
13,1087,1
13,1088,1
13,1089,1
13,1090,1
13,1091,1
13,1092,1
13,1093,1
13,1094,1
14,87,1
14,88,1
14,299,1
14,300,1
14,301,1
14,302,1
14,303,1
14,304,1
14,1095,1
14,1096,1
14,1097,1
14,1098,1
14,1099,1
14,1100,1
14,1101,1
14,1102,1
14,1103,1
14,1104,1
14,1105,1
14,1106,1
14,1107,1
14,1108,1
14,1109,1
14,1110,1
14,1111,1
14,1112,1
15,89,1
15,90,1
15,305,1
15,306,1
15,307,1
15,308,1
15,309,1
15,310,1
15,1113,1
15,1114,1
15,1115,1
15,1116,1
15,1117,1
15,1118,1
15,1119,1
15,1120,1
15,1121,1
15,1122,1
15,1123,1
15,1124,1
15,1125,1
15,1126,1
15,1127,1
15,1128,1
15,1129,1
15,1130,1
16,91,1
16,92,1
16,311,1
16,312,1
16,313,1
16,314,1
16,315,1
16,316,1
16,1131,1
16,1132,1
16,1133,1
16,1134,1
16,1135,1
16,1136,1
16,1137,1
16,1138,1
16,1139,1
16,1140,1
16,1141,1
16,1142,1
16,1143,1
16,1144,1
16,1145,1
16,1146,1
16,1147,1
16,1148,1
17,93,1
17,94,1
17,317,1
17,318,1
17,319,1
17,320,1
17,321,1
17,322,1
17,1149,1
17,1150,1
17,1151,1
17,1152,1
17,1153,1
17,1154,1
17,1155,1
17,1156,1
17,1157,1
17,1158,1
17,1159,1
17,1160,1
17,1161,1
17,1162,1
17,1163,1
17,1164,1
17,1165,1
17,1166,1
18,95,1
18,96,1
18,323,1
18,324,1
18,325,1
18,326,1
18,327,1
18,328,1
18,1167,1
18,1168,1
18,1169,1
18,1170,1
18,1171,1
18,1172,1
18,1173,1
18,1174,1
18,1175,1
18,1176,1
18,1177,1
18,1178,1
18,1179,1
18,1180,1
18,1181,1
18,1182,1
18,1183,1
18,1184,1
19,97,1
19,98,1
19,329,1
19,330,1
19,331,1
19,332,1
19,333,1
19,334,1
19,1185,1
19,1186,1
19,1187,1
19,1188,1
19,1189,1
19,1190,1
19,1191,1
19,1192,1
19,1193,1
19,1194,1
19,1195,1
19,1196,1
19,1197,1
19,1198,1
19,1199,1
19,1200,1
19,1201,1
19,1202,1
20,99,1
20,100,1
20,335,1
20,336,1
20,337,1
20,338,1
20,339,1
20,340,1
20,1203,1
20,1204,1
20,1205,1
20,1206,1
20,1207,1
20,1208,1
20,1209,1
20,1210,1
20,1211,1
20,1212,1
20,1213,1
20,1214,1
20,1215,1
20,1216,1
20,1217,1
20,1218,1
20,1219,1
20,1220,1
21,341,1
21,342,1
21,1221,1
21,1222,1
21,1223,1
21,1224,1
21,1225,1
21,1226,1
22,343,1
22,344,1
22,1227,1
22,1228,1
22,1229,1
22,1230,1
22,1231,1
22,1232,1
23,345,1
23,346,1
23,1233,1
23,1234,1
23,1235,1
23,1236,1
23,1237,1
23,1238,1
24,347,1
24,348,1
24,1239,1
24,1240,1
24,1241,1
24,1242,1
24,1243,1
24,1244,1
25,349,1
25,350,1
25,1245,1
25,1246,1
25,1247,1
25,1248,1
25,1249,1
25,1250,1
26,351,1
26,352,1
26,1251,1
26,1252,1
26,1253,1
26,1254,1
26,1255,1
26,1256,1
27,353,1
27,354,1
27,1257,1
27,1258,1
27,1259,1
27,1260,1
27,1261,1
27,1262,1
28,355,1
28,356,1
28,1263,1
28,1264,1
28,1265,1
28,1266,1
28,1267,1
28,1268,1
29,357,1
29,358,1
29,1269,1
29,1270,1
29,1271,1
29,1272,1
29,1273,1
29,1274,1
30,359,1
30,360,1
30,1275,1
30,1276,1
30,1277,1
30,1278,1
30,1279,1
30,1280,1
31,361,1
31,362,1
31,1281,1
31,1282,1
31,1283,1
31,1284,1
31,1285,1
31,1286,1
32,363,1
32,364,1
32,1287,1
32,1288,1
32,1289,1
32,1290,1
32,1291,1
32,1292,1
33,365,1
33,366,1
33,1293,1
33,1294,1
33,1295,1
33,1296,1
33,1297,1
33,1298,1
34,367,1
34,368,1
34,1299,1
34,1300,1
34,1301,1
34,1302,1
34,1303,1
34,1304,1
35,369,1
35,370,1
35,1305,1
35,1306,1
35,1307,1
35,1308,1
35,1309,1
35,1310,1
36,371,1
36,372,1
36,1311,1
36,1312,1
36,1313,1
36,1314,1
36,1315,1
36,1316,1
37,373,1
37,374,1
37,1317,1
37,1318,1
37,1319,1
37,1320,1
