A,S,G,T,B,I_g,S_local,S_inf
3,3,9,2,True,B,3,0
2,2,6,2,False,A,2,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
6,6,18,5,True,A,6,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
7,7,21,6,True,A,7,0
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
3,3,9,2,True,B,3,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
3,3,9,3,True,B,3,0
3,3,9,3,True,B,3,0
4,4,12,3,True,A,4,0
6,6,18,5,True,B,6,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
2,2,6,2,True,B,2,0
3,3,9,3,True,B,3,0
4,4,12,4,True,A,4,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
1,1,3,1,False,B,1,0
1,1,3,1,True,A,1,0
3,3,9,3,True,B,3,0
5,5,15,3,True,A,5,0
1,1,3,1,True,B,1,0
3,3,9,3,False,B,3,0
5,6,18,3,True,B,6,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
4,4,12,3,True,B,4,0
7,7,21,4,True,B,7,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
4,4,12,3,True,A,4,0
4,4,12,3,True,B,4,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
3,3,9,3,True,A,3,0
2,2,6,2,True,B,2,0
2,2,6,2,True,B,2,0
2,2,6,2,False,A,2,0
2,2,6,2,True,A,2,0
7,7,21,6,True,B,7,0
3,3,9,3,True,B,3,0
1,1,3,1,False,A,1,0
3,3,9,3,True,A,3,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
3,3,9,2,False,A,3,0
1,1,4,1,True,A,1,0
2,2,6,2,True,B,2,0
3,3,9,2,True,A,3,0
1,1,4,1,True,B,1,0
5,5,16,5,True,B,5,0
1,1,3,1,True,A,1,0
1,1,3,1,False,B,1,0
1,1,3,1,True,B,1,0
5,5,15,5,True,A,5,0
4,4,12,3,True,A,4,0
4,4,12,4,True,B,4,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
3,3,9,2,True,A,3,0
3,3,9,3,True,A,3,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
2,2,6,2,False,B,2,0
1,1,3,1,True,B,1,0
4,4,12,3,True,B,4,0
3,3,9,3,True,B,3,0
2,2,6,2,True,B,2,0
1,1,3,1,False,A,1,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
15,15,45,8,True,B,15,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
8,8,24,4,False,A,8,0
1,1,3,1,True,B,1,0
4,4,12,4,True,A,4,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
9,9,28,6,True,B,9,0
2,2,6,2,True,B,2,0
6,6,19,6,True,A,6,0
4,4,12,4,True,B,4,0
5,5,15,4,False,A,5,0
2,2,7,2,False,B,2,0
10,10,31,6,True,A,10,0
2,2,6,2,True,B,2,0
9,9,28,6,True,A,9,0
3,3,9,3,True,B,3,0
3,3,10,2,True,B,3,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
3,3,9,2,True,A,3,0
1,1,3,1,False,A,1,0
3,3,9,3,True,B,3,0
1,1,3,1,True,B,1,0
2,2,6,2,False,B,2,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
2,2,6,2,True,B,2,0
3,3,9,2,True,B,3,0
14,14,42,6,False,A,14,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
4,4,12,3,True,A,4,0
14,14,44,9,False,B,14,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
4,4,12,4,True,B,4,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
4,4,12,4,True,B,4,0
1,1,3,1,False,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
3,3,9,3,True,B,3,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
6,6,18,6,True,A,6,0
5,5,15,5,True,A,5,0
6,6,18,5,True,B,6,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
2,2,6,2,True,A,2,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
5,5,15,4,True,B,5,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
2,2,6,2,False,B,2,0
3,3,9,2,True,B,3,0
3,3,9,3,True,B,3,0
1,1,3,1,True,A,1,0
8,8,24,5,True,A,8,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
5,5,15,4,True,B,5,0
6,6,18,5,True,B,6,0
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
6,6,18,4,True,B,6,0
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
11,11,33,6,True,B,11,0
4,4,12,4,True,B,4,0
3,3,9,3,True,B,3,0
3,3,9,2,False,B,3,0
7,7,22,5,True,B,7,0
5,5,15,3,True,A,5,0
1,1,3,1,True,A,1,0
1,1,3,1,False,B,1,0
1,1,3,1,True,A,1,0
3,3,9,3,True,B,3,0
2,2,6,2,True,B,2,0
2,2,6,2,True,A,2,0
1,1,4,1,True,A,1,0
9,9,27,5,True,B,9,0
1,1,3,1,True,B,1,0
4,4,12,3,True,B,4,0
1,1,3,1,False,A,1,0
2,2,6,2,True,A,2,0
9,9,27,7,True,A,9,0
5,5,15,4,True,B,5,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,False,B,1,0
4,4,12,4,True,B,4,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
4,4,13,3,False,B,4,0
4,4,12,4,True,B,4,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
4,4,12,4,True,B,4,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
4,4,12,4,False,B,4,0
2,2,7,2,True,B,2,0
1,1,3,1,False,A,1,0
1,1,3,1,True,A,1,0
5,5,15,4,False,B,5,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
4,4,12,3,True,B,4,0
1,1,3,1,True,B,1,0
3,3,9,2,True,B,3,0
3,3,9,3,True,A,3,0
8,8,24,5,True,A,8,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
3,3,9,3,True,A,3,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
6,6,18,4,True,B,6,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,False,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
16,16,48,6,False,B,16,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
10,12,37,6,True,A,12,0
2,2,6,2,True,B,2,0
5,5,15,4,False,B,5,0
3,3,9,3,True,B,3,0
1,1,3,1,True,B,1,0
3,3,9,2,True,B,3,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
3,3,9,3,True,B,3,0
1,1,3,1,True,A,1,0
5,5,15,3,False,B,5,0
1,1,3,1,True,A,1,0
3,3,9,3,True,A,3,0
18,18,55,10,True,A,18,0
2,2,6,2,True,B,2,0
7,8,24,4,True,B,8,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
3,3,9,2,True,B,3,0
3,3,9,2,True,B,3,0
2,2,6,2,True,A,2,0
2,2,6,2,True,A,2,0
2,2,6,2,True,A,2,0
5,5,15,5,True,B,5,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
6,6,18,5,True,A,6,0
1,1,3,1,True,A,1,0
1,1,3,1,False,B,1,0
1,1,3,1,True,B,1,0
3,3,9,2,True,A,3,0
15,15,45,9,True,B,15,0
3,3,9,3,True,B,3,0
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
4,4,12,4,True,B,4,0
1,1,3,1,True,B,1,0
10,10,32,8,True,B,10,0
5,5,15,3,False,A,5,0
1,1,3,1,False,A,1,0
4,4,12,4,True,A,4,0
11,11,34,7,True,B,11,0
10,10,31,6,True,B,10,0
8,8,24,5,False,B,8,0
4,4,12,4,False,A,4,0
2,2,6,2,True,A,2,0
3,3,9,3,True,B,3,0
12,12,36,8,False,A,12,0
2,2,6,2,False,A,2,0
2,2,6,2,True,A,2,0
2,2,7,2,True,A,2,0
3,3,9,2,True,A,3,0
3,3,9,3,True,A,3,0
1,1,3,1,True,B,1,0
3,3,9,3,True,A,3,0
1,1,3,1,True,B,1,0
3,3,9,2,True,B,3,0
16,16,49,6,True,A,16,0
2,2,6,2,True,A,2,0
7,7,22,5,True,B,7,0
6,6,18,5,True,A,6,0
1,1,4,1,True,B,1,0
2,2,6,2,False,B,2,0
1,1,4,1,True,B,1,0
1,1,3,1,True,A,1,0
14,16,48,5,True,A,16,0
12,12,38,9,False,A,10,2
3,3,9,3,True,A,3,0
3,3,9,3,True,A,3,0
2,2,6,2,True,A,2,0
13,13,39,8,True,A,13,0
3,3,10,3,True,A,3,0
2,2,6,2,False,B,2,0
1,1,3,1,False,B,1,0
2,2,6,2,True,B,2,0
6,6,18,6,True,A,6,0
5,5,15,3,True,B,5,0
2,2,6,2,True,A,2,0
6,7,21,4,True,B,7,0
8,8,24,6,True,A,8,0
5,6,18,3,True,A,6,0
2,2,6,2,False,A,2,0
8,8,26,5,True,A,8,0
1,1,3,1,True,B,1,0
13,13,41,8,True,A,13,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
8,8,24,7,True,A,8,0
4,4,12,3,True,B,4,0
1,1,3,1,True,A,1,0
3,3,9,3,True,A,3,0
6,6,18,4,False,A,6,0
3,3,9,3,True,B,3,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
3,3,9,2,True,B,3,0
3,3,9,3,True,A,3,0
3,3,10,2,True,A,3,0
7,8,24,3,True,B,8,0
1,1,4,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
10,12,36,5,True,B,12,0
1,1,3,1,True,B,1,0
3,3,9,3,True,A,3,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
2,2,6,2,True,A,2,0
9,11,33,4,False,B,11,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
6,6,18,6,True,B,6,0
1,1,3,1,True,A,1,0
4,4,14,4,True,A,3,1
8,8,24,4,True,A,8,0
2,2,6,2,True,A,2,0
2,2,6,2,True,B,2,0
2,2,6,2,True,A,2,0
4,4,12,4,True,B,4,0
6,6,18,4,True,B,6,0
7,7,22,4,True,B,7,0
2,2,6,2,True,A,2,0
10,10,31,8,True,A,10,0
5,5,16,4,True,A,5,0
1,1,3,1,True,A,1,0
4,4,12,4,True,A,4,0
3,3,9,3,False,B,3,0
2,2,6,2,True,B,2,0
5,5,15,3,True,A,5,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
4,4,12,4,True,A,4,0
2,2,6,2,True,B,2,0
11,11,33,6,True,B,11,0
4,4,12,4,True,A,4,0
4,4,12,4,True,A,4,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
3,3,9,3,True,B,3,0
3,3,9,3,True,A,3,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
16,19,57,7,True,B,19,0
7,7,21,5,True,B,7,0
4,4,12,4,True,B,4,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
13,13,39,8,True,A,13,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
8,8,24,6,False,A,8,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
2,2,6,2,True,B,2,0
3,3,9,2,True,A,3,0
1,1,3,1,True,B,1,0
3,3,9,3,True,B,3,0
4,4,12,4,True,B,4,0
5,5,15,4,True,B,5,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
2,2,7,2,True,B,2,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
3,3,10,3,True,B,3,0
2,2,6,2,True,A,2,0
4,4,12,3,True,A,4,0
21,23,69,9,True,B,23,0
3,3,9,3,True,B,3,0
3,3,9,3,True,A,3,0
3,3,9,3,True,A,3,0
7,7,21,5,False,B,7,0
2,2,6,2,True,B,2,0
10,10,30,5,False,A,10,0
5,5,15,4,True,B,5,0
2,2,6,2,False,A,2,0
13,13,39,9,True,B,13,0
2,2,7,2,True,B,2,0
12,12,38,9,True,B,12,0
9,9,27,8,False,B,9,0
8,8,24,6,True,A,8,0
2,2,6,2,True,B,2,0
5,5,16,4,True,A,5,0
9,9,27,6,False,A,9,0
3,3,9,3,True,A,3,0
12,12,36,8,True,A,12,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
5,5,15,3,False,A,5,0
6,6,18,4,True,B,6,0
8,8,24,8,True,B,8,0
13,13,40,12,True,A,13,0
3,3,9,3,True,B,3,0
2,2,6,2,True,B,2,0
3,3,9,2,True,B,3,0
3,3,10,2,True,A,3,0
3,3,9,3,True,A,3,0
1,1,3,1,True,B,1,0
3,3,9,2,True,A,3,0
16,16,52,7,True,B,12,4
2,2,6,2,False,B,2,0
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
6,6,19,6,True,A,6,0
3,3,9,2,True,B,3,0
12,12,36,6,False,A,12,0
2,2,6,2,True,A,2,0
13,13,39,10,False,B,13,0
6,6,20,6,True,A,3,3
11,11,34,4,True,A,11,0
2,2,6,2,True,A,2,0
7,7,21,5,True,A,7,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
4,4,12,3,True,B,4,0
3,3,9,2,True,B,3,0
2,2,7,2,True,A,2,0
17,17,51,12,True,A,17,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
6,6,18,5,True,A,6,0
16,16,48,7,True,A,16,0
3,3,9,2,True,B,3,0
4,4,12,3,True,B,4,0
3,3,9,2,True,B,3,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
3,3,9,3,True,B,3,0
3,3,9,2,True,B,3,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
2,2,6,2,True,B,2,0
3,3,9,3,True,A,3,0
10,10,31,7,True,A,10,0
2,2,6,2,True,A,2,0
6,6,20,6,True,B,2,4
5,5,15,4,True,B,5,0
2,2,6,2,True,A,2,0
7,7,21,5,True,A,7,0
3,3,9,2,True,A,3,0
1,1,3,1,True,B,1,0
3,3,10,3,True,B,3,0
2,2,6,2,True,A,2,0
6,6,18,4,True,B,6,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
3,3,9,2,True,B,3,0
14,14,42,10,False,A,14,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
2,2,6,2,True,B,2,0
2,2,8,2,False,B,1,1
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
5,5,15,3,False,B,5,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
8,8,24,5,True,A,8,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
11,11,34,5,True,B,11,0
2,2,6,2,True,A,2,0
15,16,49,6,False,B,16,0
3,3,9,3,True,A,3,0
2,2,6,2,True,A,2,0
7,7,21,7,True,B,7,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
8,8,24,6,True,A,8,0
2,2,6,2,True,B,2,0
1,1,3,1,False,A,1,0
10,10,31,6,True,B,10,0
4,4,12,4,True,B,4,0
5,5,15,5,True,B,5,0
3,3,9,3,False,B,3,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
11,13,39,6,True,B,13,0
2,2,6,2,True,A,2,0
5,5,15,4,True,A,5,0
2,2,6,2,True,A,2,0
3,3,9,2,True,A,3,0
1,1,3,1,True,B,1,0
19,19,58,12,True,B,19,0
16,16,49,14,True,B,16,0
2,2,6,2,True,B,2,0
7,7,21,7,True,A,7,0
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
4,4,14,3,True,B,3,1
13,13,39,9,True,A,13,0
11,11,34,6,True,A,11,0
5,5,15,4,True,B,5,0
2,2,6,2,False,A,2,0
23,23,72,12,True,A,23,0
3,3,9,2,True,A,3,0
2,2,6,2,True,B,2,0
3,3,9,2,True,A,3,0
4,4,12,3,False,B,4,0
4,4,12,4,True,B,4,0
1,1,3,1,False,B,1,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
4,4,12,3,True,A,4,0
1,1,4,1,True,A,1,0
1,1,3,1,True,A,1,0
6,6,18,4,True,A,6,0
8,8,24,6,True,B,8,0
3,3,9,3,True,A,3,0
3,3,11,2,True,B,2,1
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
