A,S,G,T,B,I_g,S_local,S_inf
3,3,9,3,True,A,3,0
6,6,18,4,True,A,6,0
1,1,4,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
3,3,9,3,True,B,3,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
3,3,11,2,True,B,2,1
3,3,9,2,True,A,3,0
1,1,3,1,True,A,1,0
1,1,3,1,False,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
2,2,6,2,True,A,2,0
3,3,9,2,True,B,3,0
2,2,6,2,True,B,2,0
3,3,9,3,True,B,3,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
1,1,3,1,False,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
6,6,19,4,True,A,6,0
6,7,23,3,True,B,6,1
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
3,3,10,3,True,B,3,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
6,6,18,4,True,B,6,0
1,1,3,1,True,B,1,0
3,3,9,2,True,A,3,0
5,5,15,5,True,A,5,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
3,3,9,2,True,B,3,0
1,1,3,1,False,B,1,0
2,2,6,2,True,B,2,0
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
3,3,10,3,True,A,3,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
4,4,12,4,True,A,4,0
1,1,4,1,True,B,1,0
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,4,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
4,4,12,4,True,A,4,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
3,3,9,3,True,B,3,0
5,5,16,5,True,B,5,0
2,2,6,2,True,B,2,0
3,3,9,3,True,B,3,0
3,3,9,3,True,A,3,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
3,3,9,3,True,A,3,0
2,2,6,2,True,B,2,0
5,5,17,5,True,A,2,3
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
7,7,21,6,False,A,7,0
1,1,3,1,True,B,1,0
7,7,21,4,True,A,7,0
3,3,9,3,True,A,3,0
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
3,3,9,2,True,B,3,0
1,1,3,1,True,A,1,0
7,7,21,4,True,A,7,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
7,7,21,6,False,B,7,0
2,2,6,2,True,A,2,0
1,1,3,1,False,B,1,0
2,2,6,2,True,A,2,0
2,2,6,2,True,B,2,0
2,2,8,2,True,A,2,0
1,1,3,1,True,B,1,0
3,3,9,3,True,A,3,0
1,1,3,1,True,A,1,0
1,1,3,1,False,A,1,0
9,9,28,6,True,B,9,0
3,3,9,3,True,A,3,0
7,7,21,5,True,B,7,0
1,1,3,1,True,B,1,0
3,3,9,2,True,A,3,0
3,3,9,3,True,B,3,0
3,3,9,2,True,B,3,0
3,3,9,2,True,A,3,0
3,3,9,2,True,A,3,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
5,5,15,4,True,B,5,0
3,3,9,3,True,A,3,0
3,3,9,3,True,B,3,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
3,3,10,3,True,B,3,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
3,3,9,3,False,A,3,0
3,3,9,3,True,B,3,0
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
4,4,12,4,True,B,4,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
5,5,17,5,True,A,5,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
3,3,9,2,True,A,3,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
3,3,9,2,False,A,3,0
1,1,3,1,True,B,1,0
4,4,12,3,True,A,4,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
4,4,13,4,True,A,4,0
4,4,12,3,True,A,4,0
3,3,10,3,False,B,3,0
2,2,6,2,True,A,2,0
2,2,6,2,True,B,2,0
2,2,6,2,True,A,2,0
11,11,33,8,True,B,11,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
3,3,9,3,True,A,3,0
1,1,3,1,True,B,1,0
8,8,24,5,True,A,8,0
2,2,6,2,False,A,2,0
3,3,9,3,True,B,3,0
1,1,3,1,True,B,1,0
1,1,3,1,False,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
2,2,6,2,True,A,2,0
1,1,4,1,True,A,1,0
2,2,6,2,True,A,2,0
2,2,6,2,True,B,2,0
2,2,6,2,True,A,2,0
4,4,12,4,True,A,4,0
10,12,37,5,True,A,12,0
4,4,13,4,True,A,4,0
7,7,21,5,True,A,7,0
1,1,3,1,True,B,1,0
8,8,24,7,False,A,8,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
5,5,15,4,True,B,5,0
1,1,3,1,True,A,1,0
3,3,9,3,False,A,3,0
2,2,6,2,True,A,2,0
2,2,6,2,True,A,2,0
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
3,3,9,3,True,B,3,0
1,1,3,1,True,A,1,0
5,5,15,5,True,A,5,0
2,2,6,2,False,B,2,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
3,3,9,3,True,B,3,0
6,6,18,5,True,A,6,0
2,2,6,2,True,A,2,0
3,3,9,2,True,A,3,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
3,3,9,3,True,A,3,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
2,2,6,2,False,B,2,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
11,11,34,8,True,A,11,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
1,1,3,1,False,A,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
4,4,12,3,True,A,4,0
5,5,15,4,False,B,5,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
3,3,9,3,True,A,3,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
4,4,12,3,True,B,4,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
4,4,12,3,True,B,4,0
3,3,9,3,True,A,3,0
1,1,3,1,True,A,1,0
1,1,4,1,False,B,1,0
3,3,10,3,True,A,3,0
3,3,9,3,True,B,3,0
4,4,12,3,True,B,4,0
6,6,18,4,True,B,6,0
1,1,3,1,True,B,1,0
1,1,4,1,True,A,1,0
1,1,3,1,True,A,1,0
3,3,9,3,True,A,3,0
2,2,6,2,True,A,2,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
3,3,9,3,True,A,3,0
4,4,12,4,True,B,4,0
4,4,12,4,True,A,4,0
3,3,9,2,True,B,3,0
1,1,3,1,False,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
6,6,18,4,True,B,6,0
3,3,9,3,True,B,3,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
4,4,13,4,True,B,4,0
3,3,9,3,False,B,3,0
3,3,9,2,True,B,3,0
1,1,3,1,False,A,1,0
1,1,3,1,False,B,1,0
4,4,13,3,True,B,4,0
1,1,3,1,True,A,1,0
3,3,9,3,True,B,3,0
1,1,3,1,True,A,1,0
6,6,18,5,True,A,6,0
6,6,18,4,True,A,6,0
4,4,12,3,True,A,4,0
1,1,3,1,True,A,1,0
3,3,9,3,True,A,3,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
2,2,6,2,False,A,2,0
3,3,9,2,True,B,3,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
6,6,18,4,True,B,6,0
3,3,9,2,True,A,3,0
4,4,12,3,True,A,4,0
4,5,15,3,True,A,5,0
4,4,12,4,True,B,4,0
1,1,4,1,True,B,1,0
6,6,18,5,True,B,6,0
3,3,9,2,False,A,3,0
3,3,9,3,True,A,3,0
4,4,12,4,True,B,4,0
9,9,27,6,False,A,9,0
3,3,9,3,True,A,3,0
3,3,9,3,True,B,3,0
2,2,6,2,True,B,2,0
1,1,3,1,False,B,1,0
12,12,39,8,True,A,10,2
3,3,9,3,True,B,3,0
3,3,9,3,True,B,3,0
6,6,19,5,True,A,6,0
1,1,3,1,True,A,1,0
3,3,9,3,True,B,3,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
1,1,3,1,False,B,1,0
3,3,9,3,True,B,3,0
4,4,12,3,False,B,4,0
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
3,3,10,3,True,A,3,0
12,12,36,8,False,B,12,0
4,4,13,3,True,A,4,0
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
4,4,12,4,True,B,4,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
7,7,21,5,False,A,7,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
6,6,18,4,True,A,6,0
4,4,13,4,False,B,4,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
3,3,9,3,True,B,3,0
5,5,15,4,True,B,5,0
2,2,6,2,True,B,2,0
3,3,9,2,True,B,3,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
3,3,9,2,True,B,3,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
3,3,9,3,True,B,3,0
1,1,3,1,True,A,1,0
5,6,18,3,True,A,6,0
3,3,9,3,True,B,3,0
7,7,21,4,True,A,7,0
2,2,6,2,True,B,2,0
3,3,10,2,True,A,3,0
2,2,6,2,True,A,2,0
6,6,18,5,False,A,6,0
1,1,3,1,True,A,1,0
25,28,86,8,False,B,27,1
1,1,3,1,True,B,1,0
4,4,12,4,True,B,4,0
5,5,15,4,True,A,5,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
4,4,12,4,True,B,4,0
5,5,15,3,True,B,5,0
10,10,32,8,True,A,10,0
3,3,10,3,False,B,3,0
9,9,27,6,True,B,9,0
2,2,6,2,False,B,2,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
5,5,15,5,True,B,5,0
10,10,31,7,False,A,10,0
1,1,3,1,True,B,1,0
9,9,29,7,True,A,9,0
5,5,16,4,False,A,5,0
1,1,4,1,True,A,1,0
3,3,10,2,True,A,3,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
5,5,16,4,True,A,5,0
3,3,9,3,True,B,3,0
6,6,18,4,True,A,6,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
5,5,15,3,True,A,5,0
6,6,18,4,False,A,6,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
3,3,9,3,True,B,3,0
3,3,10,3,True,B,3,0
8,8,24,6,False,B,8,0
1,1,4,1,True,B,1,0
3,3,9,3,True,B,3,0
1,1,3,1,True,B,1,0
3,3,9,2,True,A,3,0
5,5,15,4,True,B,5,0
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
5,5,17,4,True,B,3,2
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
2,2,7,2,False,B,2,0
1,1,3,1,True,B,1,0
5,5,15,5,True,B,5,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
2,2,7,2,True,B,2,0
2,2,7,2,True,B,2,0
1,1,3,1,True,B,1,0
3,3,9,3,True,A,3,0
5,5,15,5,True,A,5,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
6,6,18,5,True,A,6,0
2,2,6,2,True,A,2,0
7,7,21,6,True,A,7,0
5,5,16,4,True,B,5,0
3,3,9,2,True,A,3,0
2,2,6,2,True,B,2,0
2,2,6,2,False,B,2,0
6,6,18,5,False,B,6,0
3,3,9,3,True,A,3,0
2,2,6,2,True,A,2,0
6,6,19,6,True,B,6,0
12,12,37,10,True,A,12,0
4,4,12,4,True,B,4,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
16,16,49,11,True,A,16,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
3,3,9,2,True,A,3,0
13,13,39,6,False,A,13,0
6,6,19,6,True,A,6,0
5,5,15,4,True,A,5,0
1,1,3,1,True,B,1,0
4,5,15,3,True,A,5,0
4,4,12,3,True,B,4,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
4,4,12,3,True,A,4,0
1,1,3,1,True,B,1,0
3,3,9,2,True,B,3,0
13,14,44,8,False,A,14,0
3,3,9,3,True,B,3,0
2,2,6,2,True,A,2,0
3,3,9,3,True,B,3,0
7,8,24,4,True,A,8,0
4,4,12,4,True,A,4,0
1,1,3,1,True,B,1,0
4,4,12,3,True,B,4,0
18,19,58,10,True,A,19,0
2,2,6,2,False,A,2,0
7,9,27,4,True,B,9,0
3,3,9,3,True,A,3,0
3,3,9,2,True,B,3,0
16,16,49,8,False,B,16,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
5,5,16,4,False,A,5,0
4,4,13,3,True,B,4,0
1,1,3,1,True,B,1,0
6,6,18,6,False,A,6,0
3,3,9,3,True,A,3,0
3,3,9,2,True,B,3,0
4,4,12,3,True,A,4,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
10,10,33,7,False,B,9,1
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
2,2,8,2,True,A,1,1
3,3,9,3,True,B,3,0
2,2,6,2,True,A,2,0
4,4,13,4,False,A,4,0
1,1,3,1,True,B,1,0
5,5,15,4,True,A,5,0
4,4,13,4,True,B,4,0
6,6,19,4,True,A,6,0
7,7,21,5,False,A,7,0
2,2,6,2,True,A,2,0
4,4,12,4,False,A,4,0
10,10,31,8,True,A,10,0
3,3,9,3,True,B,3,0
11,11,33,4,False,B,11,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
4,4,12,3,True,A,4,0
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
3,3,9,2,True,A,3,0
6,6,19,6,True,A,6,0
2,2,6,2,True,B,2,0
1,1,4,1,True,A,1,0
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
4,4,12,3,True,B,4,0
16,16,50,7,False,A,14,2
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
4,4,12,3,True,B,4,0
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
1,1,4,1,True,A,1,0
7,7,23,6,False,A,7,0
1,1,3,1,True,B,1,0
4,4,12,3,True,A,4,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
3,3,9,2,True,B,3,0
2,2,6,2,True,A,2,0
2,2,6,2,True,B,2,0
2,2,6,2,False,A,2,0
2,2,6,2,True,B,2,0
3,3,9,3,False,B,3,0
6,6,18,4,True,B,6,0
8,8,24,6,True,B,8,0
4,4,14,3,True,B,4,0
4,4,13,3,True,B,4,0
1,1,3,1,True,A,1,0
3,3,9,3,True,A,3,0
10,12,37,6,True,B,12,0
1,1,3,1,True,A,1,0
3,3,9,2,False,B,3,0
5,5,15,5,True,A,5,0
6,6,18,3,True,B,6,0
2,2,7,2,True,B,2,0
1,1,3,1,True,A,1,0
4,4,12,3,True,A,4,0
4,4,12,4,True,B,4,0
15,15,47,10,True,B,15,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
4,4,12,4,True,B,4,0
2,2,6,2,True,B,2,0
7,7,22,6,True,A,7,0
4,4,12,3,True,B,4,0
3,3,9,3,False,B,3,0
26,26,82,11,True,B,23,3
13,13,41,7,False,A,10,3
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
5,6,18,3,True,A,6,0
3,3,9,3,True,A,3,0
2,2,6,2,True,A,2,0
4,4,12,4,True,A,4,0
13,13,40,10,True,B,13,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
3,3,9,2,True,B,3,0
25,25,78,14,True,B,24,1
2,2,6,2,True,B,2,0
9,10,30,5,True,A,10,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
10,10,30,7,True,A,10,0
3,3,9,3,True,A,3,0
3,3,9,2,True,A,3,0
4,4,12,3,True,A,4,0
3,3,9,3,True,A,3,0
1,1,3,1,True,A,1,0
4,4,13,3,True,A,4,0
6,7,21,4,True,B,7,0
6,6,18,4,True,A,6,0
6,6,18,5,True,B,6,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
4,4,12,3,True,A,4,0
1,1,3,1,True,B,1,0
11,11,35,6,True,B,10,1
6,6,18,6,True,B,6,0
20,22,67,12,False,A,22,0
3,3,9,3,True,A,3,0
1,1,3,1,True,A,1,0
9,9,28,6,True,B,9,0
1,1,3,1,True,B,1,0
3,3,9,3,True,B,3,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
20,20,63,11,True,B,15,5
3,3,10,2,True,B,3,0
3,3,9,3,True,B,3,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
3,3,9,2,True,A,3,0
2,2,6,2,True,B,2,0
3,3,9,3,True,B,3,0
1,1,3,1,True,A,1,0
3,3,9,3,True,B,3,0
1,1,3,1,True,B,1,0
3,3,9,3,True,B,3,0
4,4,12,4,True,A,4,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
3,3,9,3,False,A,3,0
