A,S,G,T,B,I_g,S_local,S_inf
1,1,4,1,True,B,1,0
1,1,3,1,True,A,1,0
2,2,8,2,True,B,2,0
1,1,3,1,True,B,1,0
3,3,10,2,True,A,3,0
2,2,7,2,False,B,2,0
2,2,6,2,True,A,2,0
3,3,10,2,True,B,3,0
1,1,4,1,True,A,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
5,5,17,5,True,B,5,0
1,1,3,1,True,A,1,0
1,1,4,1,True,B,1,0
2,2,6,2,True,B,2,0
3,3,10,3,True,A,3,0
3,3,10,3,False,A,3,0
1,1,3,1,True,A,1,0
1,1,4,1,True,A,1,0
4,4,12,3,True,A,4,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
5,5,17,5,True,B,5,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,4,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
2,2,8,2,True,A,2,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
2,2,7,2,True,A,2,0
2,2,8,2,True,A,2,0
1,1,3,1,True,A,1,0
2,2,7,2,True,A,2,0
1,1,4,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
2,2,8,2,True,A,2,0
2,2,6,2,False,B,2,0
1,1,3,1,True,A,1,0
2,2,7,2,True,A,2,0
3,3,9,3,True,B,3,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
5,5,15,5,True,B,5,0
3,3,12,3,True,B,2,1
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
1,1,4,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,4,1,True,A,1,0
1,1,3,1,True,A,1,0
3,3,11,2,True,A,3,0
3,3,9,3,True,B,3,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,False,B,1,0
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,4,1,True,A,1,0
1,1,4,1,True,B,1,0
1,1,3,1,True,B,1,0
4,4,13,4,True,A,4,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
2,2,7,2,True,A,2,0
2,2,7,2,True,A,2,0
1,1,3,1,True,A,1,0
1,1,4,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,4,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,4,1,True,A,1,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
2,2,6,2,True,A,2,0
2,2,7,2,True,A,2,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
1,1,4,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,4,1,True,A,1,0
1,1,4,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,4,1,True,A,1,0
2,2,7,2,True,B,2,0
2,2,7,2,True,A,2,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
3,3,11,3,True,B,3,0
5,5,15,3,True,A,5,0
1,1,3,1,True,A,1,0
1,1,4,1,True,B,1,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,4,1,True,B,1,0
1,1,3,1,True,A,1,0
5,5,16,5,True,A,5,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
2,2,8,2,True,B,1,1
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
2,2,7,2,True,A,2,0
1,1,4,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
3,3,11,3,True,B,2,1
1,1,4,1,True,A,1,0
2,2,7,2,True,B,2,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
2,2,7,2,True,B,2,0
1,1,3,1,True,B,1,0
4,4,15,4,True,B,1,3
4,4,15,3,False,B,3,1
1,1,3,1,True,B,1,0
2,2,7,2,True,A,2,0
1,1,3,1,True,A,1,0
3,3,9,2,True,A,3,0
3,3,11,2,True,A,3,0
2,2,6,2,False,B,2,0
1,1,4,1,True,B,1,0
1,1,4,1,True,B,1,0
1,1,3,1,True,B,1,0
4,4,13,3,True,B,4,0
1,1,4,1,True,A,1,0
1,1,3,1,True,A,1,0
2,2,7,2,True,B,2,0
2,2,7,2,True,B,2,0
1,1,3,1,True,B,1,0
3,3,9,3,True,A,3,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
1,1,4,1,True,A,1,0
2,2,7,2,True,B,2,0
5,5,18,4,True,A,5,0
1,1,4,1,True,A,1,0
1,1,4,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,4,1,True,B,1,0
1,1,3,1,True,B,1,0
4,4,13,3,True,B,4,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
5,5,17,5,True,A,5,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
6,6,19,4,True,A,6,0
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
3,3,9,3,True,A,3,0
1,1,4,1,True,B,1,0
3,3,11,2,True,B,3,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
2,2,6,2,False,A,2,0
2,2,6,2,True,B,2,0
5,5,16,3,False,A,5,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
2,2,7,2,True,A,2,0
1,1,4,1,False,A,1,0
2,2,6,2,True,A,2,0
1,1,4,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
5,5,16,4,False,B,5,0
1,1,4,1,False,B,1,0
1,1,3,1,True,B,1,0
2,2,7,2,True,B,2,0
2,2,7,2,True,B,2,0
3,3,12,2,True,B,2,1
1,1,4,1,True,A,1,0
4,4,13,3,True,B,4,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
3,3,11,2,True,B,3,0
1,1,4,1,True,B,1,0
2,2,7,2,True,B,2,0
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
1,1,4,1,True,B,1,0
3,3,10,3,True,B,3,0
3,3,10,2,False,B,3,0
5,5,17,4,True,A,5,0
1,1,4,1,True,B,1,0
4,4,13,3,False,A,4,0
1,1,4,1,True,A,1,0
2,2,8,2,True,B,2,0
2,2,6,2,True,B,2,0
2,2,6,2,True,A,2,0
2,2,7,2,True,A,2,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
1,1,4,1,True,A,1,0
1,1,3,1,False,B,1,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
4,4,14,3,True,A,4,0
1,1,3,1,True,A,1,0
3,3,9,2,True,A,3,0
2,2,8,2,True,A,2,0
2,2,7,2,True,B,2,0
1,1,3,1,True,A,1,0
4,4,13,4,False,B,4,0
2,2,7,2,True,B,2,0
2,2,7,2,True,A,2,0
1,1,4,1,True,B,1,0
4,4,13,4,True,B,4,0
3,3,9,3,True,A,3,0
2,2,7,2,False,B,2,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
3,3,9,2,True,A,3,0
3,3,10,3,True,B,3,0
4,4,13,3,True,A,4,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
4,4,14,4,True,B,2,2
21,21,71,9,True,A,17,4
1,1,4,1,True,A,1,0
1,1,3,1,True,A,1,0
3,3,10,2,True,A,3,0
1,1,4,1,True,A,1,0
2,2,7,2,True,B,2,0
2,2,8,2,True,A,1,1
1,1,3,1,True,A,1,0
1,1,4,1,True,B,1,0
3,3,11,3,True,A,3,0
1,1,3,1,False,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
3,3,9,3,True,A,3,0
2,2,7,2,True,A,2,0
1,1,3,1,True,B,1,0
5,5,17,5,True,A,5,0
5,5,17,4,True,A,3,2
4,4,13,3,True,A,4,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
2,2,8,2,True,B,2,0
1,1,4,1,True,B,1,0
1,1,3,1,False,B,1,0
3,3,9,3,True,A,3,0
12,12,41,6,False,A,10,2
3,3,9,3,True,B,3,0
2,2,7,2,True,B,2,0
1,1,4,1,False,A,1,0
7,7,27,5,True,A,3,4
2,2,6,2,True,A,2,0
4,4,13,4,True,A,4,0
6,6,21,4,True,A,6,0
4,4,12,3,True,B,4,0
3,3,12,3,True,A,1,2
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
2,2,7,2,True,B,2,0
1,1,4,1,True,B,1,0
2,2,7,2,True,B,2,0
1,1,4,1,True,B,1,0
3,3,10,2,True,B,3,0
1,1,4,1,True,A,1,0
2,2,7,2,True,B,2,0
1,1,4,1,True,A,1,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
2,2,8,2,True,A,1,1
2,2,6,2,True,A,2,0
2,2,7,2,True,A,2,0
2,2,7,2,True,A,2,0
3,3,10,2,True,A,3,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
5,5,18,4,True,B,5,0
2,2,7,2,True,B,2,0
1,1,3,1,True,A,1,0
1,1,4,1,True,A,1,0
1,1,4,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
2,2,7,2,True,B,2,0
2,2,6,2,True,A,2,0
2,2,7,2,True,A,2,0
1,1,3,1,True,B,1,0
3,3,9,3,True,A,3,0
1,1,4,1,True,B,1,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
4,4,13,2,True,B,4,0
6,6,21,6,True,B,1,5
5,5,16,5,True,A,5,0
1,1,3,1,True,B,1,0
1,1,4,1,False,B,1,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
2,2,7,2,False,A,2,0
1,1,3,1,True,B,1,0
3,3,10,2,True,B,3,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
4,4,15,3,True,A,4,0
1,1,3,1,True,A,1,0
1,1,4,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
2,2,8,2,True,B,1,1
2,2,7,2,True,B,2,0
9,9,32,6,True,B,7,2
3,3,9,3,True,A,3,0
3,3,9,3,True,A,3,0
1,1,4,1,True,A,1,0
5,5,18,4,False,A,4,1
2,2,6,2,True,A,2,0
2,2,6,2,True,B,2,0
9,9,36,5,True,A,4,5
1,1,3,1,True,B,1,0
1,1,4,1,True,B,1,0
1,1,4,1,True,A,1,0
2,2,7,2,True,A,2,0
1,1,4,1,True,A,1,0
1,1,4,1,True,A,1,0
2,2,7,2,False,A,2,0
1,1,3,1,True,B,1,0
1,1,4,1,True,A,1,0
15,15,55,12,True,A,8,7
9,9,29,7,False,A,9,0
2,2,7,2,True,B,2,0
2,2,6,2,True,A,2,0
1,1,4,1,True,A,1,0
1,1,4,1,True,B,1,0
2,2,8,2,True,A,1,1
1,1,4,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,4,1,True,A,1,0
2,2,7,2,True,B,2,0
2,2,7,2,True,A,2,0
4,4,13,3,True,A,4,0
2,2,7,2,True,A,2,0
3,3,10,3,True,A,3,0
2,2,7,2,True,A,2,0
3,3,10,2,True,B,3,0
2,2,7,2,False,B,2,0
1,1,4,1,True,B,1,0
2,2,6,2,True,A,2,0
1,1,4,1,False,B,1,0
2,2,6,2,True,B,2,0
3,3,9,2,True,A,3,0
1,1,3,1,True,A,1,0
3,3,11,3,True,A,3,0
3,3,10,3,False,B,3,0
3,3,10,3,True,B,3,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
2,2,7,2,True,A,2,0
3,3,12,3,True,B,1,2
5,5,17,4,True,A,5,0
5,5,17,4,True,A,5,0
3,3,9,3,True,A,3,0
2,2,6,2,True,B,2,0
11,11,35,9,False,A,11,0
4,4,14,3,True,B,3,1
7,7,23,5,True,A,7,0
4,4,14,4,True,B,2,2
8,8,26,6,True,B,8,0
3,3,11,3,True,A,2,1
5,5,18,4,True,B,5,0
5,5,16,3,True,A,5,0
2,2,7,2,True,B,2,0
3,3,10,3,True,A,3,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
1,1,4,1,True,A,1,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
3,3,9,3,True,B,3,0
1,1,3,1,True,A,1,0
10,10,36,7,True,B,7,3
2,2,6,2,True,B,2,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
1,1,4,1,True,A,1,0
3,3,11,3,True,B,3,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
1,1,4,1,True,B,1,0
2,2,7,2,True,B,2,0
4,4,12,3,True,A,4,0
3,3,12,3,False,B,3,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
2,2,8,2,False,A,2,0
4,4,15,3,True,B,4,0
9,9,33,6,True,B,2,7
3,3,10,3,True,A,3,0
1,1,3,1,False,B,1,0
4,4,13,3,True,A,4,0
2,2,7,2,True,A,2,0
4,4,13,3,False,B,4,0
1,1,3,1,True,B,1,0
6,6,21,3,False,B,6,0
2,2,6,2,True,A,2,0
8,10,32,5,True,B,10,0
2,2,7,2,True,A,2,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
2,2,7,2,True,A,2,0
2,2,6,2,True,A,2,0
2,2,6,2,True,A,2,0
4,4,13,3,True,B,4,0
1,1,3,1,True,A,1,0
1,1,4,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,4,1,True,A,1,0
1,1,3,1,True,B,1,0
2,2,7,2,True,A,2,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
21,21,71,15,True,B,17,4
3,3,10,2,True,A,3,0
9,9,31,5,True,A,8,1
1,1,3,1,True,B,1,0
4,4,14,3,True,B,4,0
2,2,6,2,True,A,2,0
10,10,34,6,True,B,8,2
2,2,7,2,True,A,2,0
4,4,12,4,True,A,4,0
4,4,14,3,True,A,3,1
6,6,20,5,False,A,6,0
6,6,19,3,False,A,6,0
1,1,3,1,True,B,1,0
3,3,11,3,True,A,3,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
4,4,13,3,False,B,4,0
6,6,21,6,False,B,3,3
7,7,27,3,True,A,7,0
1,1,4,1,True,A,1,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
1,1,4,1,True,A,1,0
2,2,7,2,True,A,2,0
10,10,37,6,True,B,5,5
3,3,9,3,True,A,3,0
1,1,3,1,True,A,1,0
4,4,14,4,True,A,3,1
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
10,10,34,7,True,B,5,5
1,1,3,1,True,A,1,0
5,5,17,5,True,B,5,0
1,1,3,1,True,A,1,0
11,11,36,6,True,B,10,1
1,1,3,1,True,A,1,0
12,12,40,8,True,A,9,3
8,8,25,6,True,A,8,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
3,3,10,3,True,B,3,0
2,2,6,2,True,A,2,0
2,2,7,2,True,A,2,0
1,1,3,1,True,B,1,0
5,5,18,4,True,B,4,1
1,1,3,1,True,B,1,0
2,2,8,2,True,A,1,1
5,5,17,4,True,B,5,0
1,1,3,1,True,A,1,0
9,9,27,6,True,A,9,0
5,5,17,4,True,A,5,0
3,3,12,3,True,A,2,1
4,4,14,2,True,A,3,1
7,7,23,7,True,A,3,4
1,1,3,1,True,B,1,0
4,4,14,4,True,B,4,0
7,7,26,4,True,B,4,3
5,5,16,4,True,B,5,0
5,5,18,3,True,A,5,0
5,5,17,3,True,A,5,0
5,5,17,4,True,B,4,1
1,1,4,1,True,B,1,0
1,1,4,1,True,A,1,0
1,1,3,1,True,B,1,0
2,2,7,2,True,B,2,0
17,17,64,9,True,B,9,8
6,6,20,4,True,A,6,0
1,1,4,1,True,B,1,0
4,4,15,4,True,A,1,3
5,5,17,3,True,B,5,0
2,2,7,2,True,B,2,0
9,10,37,5,True,A,7,3
35,35,122,10,False,A,17,18
4,4,14,3,True,A,3,1
1,1,3,1,True,A,1,0
5,5,15,4,True,B,5,0
2,2,6,2,True,A,2,0
2,2,7,2,True,A,2,0
1,1,4,1,True,A,1,0
2,2,7,2,True,A,2,0
1,1,3,1,True,B,1,0
2,2,7,2,True,B,2,0
1,1,4,1,True,A,1,0
3,3,9,3,True,B,3,0
2,2,7,2,True,A,2,0
10,10,32,9,False,A,10,0
2,2,7,2,True,A,2,0
6,6,21,6,False,B,1,5
1,1,3,1,True,A,1,0
2,2,8,2,True,A,1,1
1,1,3,1,True,B,1,0
3,3,10,2,True,A,3,0
3,3,9,2,True,A,3,0
4,4,14,3,True,A,4,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
2,2,7,2,True,A,2,0
6,6,20,5,True,A,6,0
1,1,3,1,False,A,1,0
5,5,16,4,True,A,5,0
2,2,7,2,True,A,2,0
2,2,7,2,True,B,2,0
1,1,3,1,True,B,1,0
18,18,62,10,False,B,14,4
1,1,3,1,True,B,1,0
4,4,14,4,True,B,4,0
8,8,28,6,True,B,2,6
1,1,4,1,True,A,1,0
3,3,9,2,True,A,3,0
3,3,10,3,True,B,3,0
2,2,6,2,True,A,2,0
2,2,8,2,False,A,2,0
3,3,11,3,True,B,3,0
7,7,23,3,True,B,4,3
2,2,8,2,True,A,2,0
3,3,11,2,True,A,2,1
2,2,7,2,True,A,2,0
4,4,12,3,True,B,4,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
5,5,18,4,True,A,2,3
2,2,7,2,True,B,2,0
3,3,9,3,True,A,3,0
1,1,4,1,True,B,1,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
4,4,13,3,True,A,4,0
17,17,57,12,True,A,17,0
2,2,7,2,True,B,2,0
3,3,12,3,True,B,2,1
11,11,40,7,True,A,7,4
5,5,17,5,True,A,3,2
1,1,3,1,False,B,1,0
7,7,22,5,False,A,7,0
5,5,17,3,True,B,3,2
1,1,3,1,False,B,1,0
4,4,13,3,False,A,4,0
1,1,3,1,True,B,1,0
3,3,11,2,True,A,3,0
2,2,7,2,True,A,2,0
1,1,3,1,True,A,1,0
4,4,14,3,False,A,3,1
9,9,32,5,True,A,6,3
2,2,6,2,True,B,2,0
4,4,12,4,True,B,4,0
10,10,34,6,True,B,9,1
1,1,4,1,True,A,1,0
18,18,62,9,False,A,7,11
2,2,7,2,True,A,2,0
11,11,38,5,True,B,7,4
1,1,4,1,False,A,1,0
3,3,9,3,True,A,3,0
5,5,17,4,True,A,5,0
1,1,3,1,True,A,1,0
2,2,6,2,False,B,2,0
10,10,34,7,False,B,7,3
3,3,11,3,True,B,3,0
1,1,3,1,True,A,1,0
4,4,14,2,True,B,3,1
15,15,52,12,False,A,10,5
1,1,4,1,True,A,1,0
2,2,7,2,True,A,2,0
1,1,4,1,True,B,1,0
15,15,50,7,True,B,12,3
9,9,35,5,True,B,8,1
1,1,3,1,True,B,1,0
3,3,10,2,True,A,3,0
2,2,6,2,True,B,2,0
2,2,6,2,True,B,2,0
1,1,4,1,True,A,1,0
1,1,3,1,True,A,1,0
3,3,11,3,True,B,2,1
1,1,3,1,True,B,1,0
1,1,3,1,False,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
16,16,55,11,False,B,10,6
1,1,4,1,True,B,1,0
1,1,3,1,True,B,1,0
5,5,18,4,True,B,1,4
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
4,4,12,4,True,B,4,0
2,2,8,2,True,B,2,0
1,1,4,1,True,A,1,0
7,7,24,6,False,A,6,1
9,9,30,7,True,A,3,6
2,2,8,2,True,A,2,0
7,7,24,6,True,B,1,6
8,8,26,5,False,A,8,0
3,3,10,3,True,B,3,0
5,5,17,4,True,A,4,1
4,4,13,4,True,B,4,0
3,3,11,2,True,A,3,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
8,8,25,6,True,A,8,0
3,3,10,3,True,A,3,0
13,13,47,10,False,A,10,3
8,8,28,6,True,A,2,6
1,1,3,1,True,A,1,0
4,4,14,3,True,B,4,0
11,11,36,9,True,B,11,0
2,2,7,2,True,B,2,0
75,75,261,25,False,B,26,49
6,6,20,4,False,B,3,3
4,5,15,3,True,B,5,0
6,6,23,4,True,B,5,1
5,5,17,4,True,A,5,0
13,13,49,8,False,B,8,5
8,8,28,4,False,B,5,3
2,2,7,2,True,A,2,0
3,3,10,3,True,B,3,0
4,4,13,3,False,B,4,0
1,1,3,1,False,A,1,0
4,4,13,4,True,A,4,0
34,34,119,13,True,B,22,12
4,4,15,3,True,B,3,1
4,4,13,4,True,A,4,0
8,8,26,7,True,A,8,0
2,2,7,2,True,A,2,0
9,9,31,5,True,A,8,1
8,8,28,5,True,A,6,2
1,1,4,1,True,A,1,0
1,1,4,1,True,B,1,0
3,3,11,2,True,A,3,0
2,2,6,2,True,A,2,0
2,2,8,2,True,B,1,1
1,1,4,1,True,A,1,0
1,1,4,1,True,A,1,0
9,10,33,5,True,A,10,0
7,7,26,7,True,B,1,6
6,6,20,4,True,B,6,0
4,4,14,3,True,A,3,1
6,6,20,5,True,A,4,2
6,6,22,3,True,B,4,2
2,2,6,2,True,A,2,0
9,9,33,4,True,A,7,2
3,3,10,2,True,B,3,0
3,3,9,2,False,B,3,0
19,19,65,11,True,A,15,4
1,1,4,1,True,B,1,0
10,10,34,7,True,A,7,3
4,4,14,4,True,A,3,1
4,4,14,2,False,B,3,1
2,2,6,2,True,A,2,0
17,17,59,10,True,A,2,15
6,6,21,4,True,A,5,1
24,25,85,10,True,A,17,8
10,10,35,7,False,A,4,6
32,32,111,16,True,B,7,25
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
6,6,21,4,False,B,6,0
1,1,3,1,True,B,1,0
37,37,133,12,False,A,26,11
1,1,4,1,True,A,1,0
1,1,3,1,True,A,1,0
4,4,13,3,True,A,4,0
1,1,3,1,True,B,1,0
