A,S,G,T,B,I_g,S_local,S_inf
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
2,2,6,2,True,B,2,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
3,3,9,3,True,B,3,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
3,3,9,3,True,A,3,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,4,1,True,B,1,0
2,2,6,2,True,A,2,0
3,3,9,3,True,A,3,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
4,4,12,4,True,A,4,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
3,3,9,3,True,A,3,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
6,6,19,3,True,A,6,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
4,4,12,3,True,B,4,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
3,3,9,2,True,A,3,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
3,3,9,3,True,A,3,0
3,3,9,3,True,B,3,0
1,1,3,1,True,B,1,0
2,2,7,2,True,B,2,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
7,7,21,6,True,B,7,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
3,3,9,3,True,B,3,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
5,5,15,4,True,A,5,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,3,1,False,B,1,0
3,3,9,2,True,B,3,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
4,4,12,4,True,A,4,0
3,3,9,3,True,B,3,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
3,3,10,2,True,B,3,0
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
4,4,12,3,True,B,4,0
1,1,3,1,True,A,1,0
3,3,9,3,True,B,3,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
3,3,9,3,True,B,3,0
3,3,9,2,True,A,3,0
3,3,9,3,True,B,3,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
4,4,12,3,True,B,4,0
2,2,6,2,True,A,2,0
1,1,4,1,True,A,1,0
1,1,3,1,True,B,1,0
5,5,15,5,True,B,5,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
8,8,24,6,True,A,8,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
4,4,12,4,True,B,4,0
2,2,6,2,True,A,2,0
4,4,12,4,True,A,4,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
3,3,9,3,True,A,3,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
3,3,9,2,True,A,3,0
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
4,4,12,3,True,B,4,0
3,3,9,3,True,B,3,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
2,2,6,2,True,A,2,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
3,3,9,2,True,B,3,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
6,6,18,6,True,B,6,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
3,3,9,3,True,B,3,0
2,2,6,2,True,A,2,0
5,5,16,4,True,A,5,0
3,3,9,3,True,A,3,0
7,8,25,4,True,B,8,0
3,3,9,3,False,A,3,0
4,4,12,3,True,A,4,0
4,4,12,4,True,A,4,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
4,4,14,4,True,A,4,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
2,2,6,2,True,B,2,0
3,3,9,2,True,B,3,0
2,2,6,2,True,A,2,0
6,6,18,4,True,A,6,0
1,1,3,1,True,B,1,0
3,3,10,3,True,B,3,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
3,3,9,3,True,A,3,0
3,3,9,2,True,A,3,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
5,5,17,4,True,A,3,2
2,2,6,2,True,B,2,0
7,7,21,6,True,A,7,0
4,4,12,4,True,A,4,0
2,2,6,2,True,B,2,0
3,3,9,2,True,B,3,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
11,11,33,7,True,B,11,0
2,2,6,2,True,B,2,0
5,5,15,4,False,B,5,0
3,3,9,3,True,A,3,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
3,3,9,2,True,B,3,0
2,2,6,2,True,A,2,0
4,4,12,3,False,A,4,0
4,4,12,4,True,A,4,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
2,2,6,2,False,A,2,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
4,4,12,3,True,A,4,0
3,3,9,2,True,A,3,0
3,3,9,3,True,A,3,0
3,3,9,2,True,B,3,0
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
6,6,18,5,True,B,6,0
1,1,3,1,True,A,1,0
6,6,18,5,True,A,6,0
1,1,3,1,True,A,1,0
3,3,9,2,True,A,3,0
2,2,6,2,True,A,2,0
6,6,18,5,True,B,6,0
5,5,15,5,True,B,5,0
4,4,13,3,True,B,4,0
1,1,3,1,True,A,1,0
4,4,12,3,True,B,4,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
2,2,6,2,True,B,2,0
2,2,6,2,True,B,2,0
4,4,12,4,True,A,4,0
1,1,3,1,True,A,1,0
3,3,10,2,True,B,3,0
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
4,4,12,3,True,A,4,0
2,2,6,2,True,A,2,0
6,6,18,4,True,B,6,0
1,1,3,1,True,B,1,0
2,2,6,2,False,B,2,0
3,3,10,2,False,A,3,0
4,4,12,3,True,B,4,0
1,1,3,1,True,A,1,0
4,4,12,4,True,A,4,0
1,1,3,1,True,A,1,0
6,6,18,4,True,B,6,0
4,4,12,3,True,B,4,0
2,2,6,2,True,A,2,0
3,3,9,2,True,B,3,0
1,1,3,1,True,B,1,0
3,3,9,3,True,B,3,0
2,2,6,2,True,A,2,0
2,2,6,2,True,A,2,0
3,3,9,3,True,A,3,0
3,3,9,3,True,B,3,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
4,4,12,3,True,A,4,0
2,2,6,2,True,B,2,0
7,7,21,6,True,A,7,0
11,11,34,11,True,B,11,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
5,5,15,5,True,A,5,0
8,8,25,7,True,A,8,0
2,2,6,2,True,A,2,0
2,2,6,2,True,B,2,0
5,5,15,3,True,A,5,0
5,5,15,5,True,A,5,0
3,3,9,2,True,B,3,0
2,2,6,2,True,A,2,0
3,3,9,3,True,B,3,0
2,2,6,2,True,B,2,0
5,5,15,3,True,B,5,0
5,5,15,4,True,B,5,0
1,1,3,1,True,B,1,0
4,4,12,4,True,B,4,0
2,2,6,2,False,A,2,0
2,2,6,2,True,A,2,0
6,8,24,4,False,A,8,0
2,2,6,2,True,B,2,0
2,2,6,2,True,A,2,0
2,2,6,2,True,B,2,0
5,5,15,4,True,A,5,0
2,2,6,2,True,A,2,0
7,8,25,4,True,A,8,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
2,2,6,2,True,A,2,0
3,3,9,3,True,B,3,0
5,5,15,5,True,A,5,0
2,2,6,2,False,B,2,0
3,3,9,3,True,A,3,0
1,1,3,1,False,B,1,0
1,1,3,1,True,A,1,0
5,5,15,4,True,A,5,0
1,1,3,1,False,A,1,0
2,2,6,2,True,B,2,0
3,3,9,3,True,B,3,0
2,2,6,2,True,B,2,0
2,2,6,2,True,B,2,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
3,3,9,2,False,A,3,0
3,3,9,3,True,B,3,0
6,7,21,3,True,A,7,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
3,3,9,2,True,A,3,0
1,1,3,1,True,A,1,0
5,5,15,3,True,B,5,0
1,1,3,1,True,B,1,0
6,6,18,5,True,B,6,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
5,5,15,3,True,A,5,0
1,1,4,1,True,B,1,0
2,2,6,2,False,B,2,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
3,3,9,3,True,B,3,0
2,2,6,2,True,B,2,0
3,3,9,2,True,A,3,0
1,1,3,1,True,A,1,0
3,3,9,2,True,B,3,0
1,1,3,1,True,A,1,0
2,2,7,2,True,B,2,0
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
3,3,9,3,True,B,3,0
10,10,30,6,True,A,10,0
1,1,3,1,True,B,1,0
2,2,7,2,True,B,2,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
8,8,24,7,True,A,8,0
1,1,3,1,True,A,1,0
4,4,12,4,True,A,4,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
5,5,15,4,True,A,5,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
12,12,36,10,True,A,12,0
8,8,24,6,True,A,8,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
2,2,6,2,True,B,2,0
5,5,17,4,True,A,2,3
3,3,9,2,True,A,3,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
3,3,9,3,True,A,3,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
5,5,15,5,True,B,5,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
6,6,18,4,True,A,6,0
2,2,6,2,True,B,2,0
2,2,7,2,True,B,2,0
5,5,15,3,True,B,5,0
2,2,6,2,True,A,2,0
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
4,4,12,3,True,A,4,0
3,3,9,3,True,A,3,0
3,3,9,3,True,A,3,0
3,3,9,2,True,B,3,0
6,6,21,5,True,B,1,5
1,1,3,1,True,B,1,0
7,7,21,5,True,B,7,0
4,4,12,3,True,B,4,0
2,2,6,2,True,B,2,0
4,4,12,4,True,B,4,0
4,4,12,4,True,B,4,0
2,2,6,2,False,B,2,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
2,2,6,2,False,A,2,0
2,2,6,2,True,A,2,0
2,2,6,2,True,A,2,0
2,2,6,2,True,B,2,0
9,9,28,7,False,B,9,0
14,15,45,7,True,B,15,0
6,6,18,4,True,A,6,0
1,1,3,1,True,A,1,0
7,7,22,4,False,B,7,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
5,5,16,4,True,A,5,0
2,2,6,2,False,B,2,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
5,5,15,5,True,B,5,0
8,8,24,5,False,B,8,0
3,3,9,3,True,A,3,0
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
2,2,7,2,True,A,2,0
2,2,6,2,True,A,2,0
5,5,16,3,True,B,5,0
1,1,3,1,True,B,1,0
5,5,15,5,True,B,5,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
2,2,6,2,True,A,2,0
2,2,6,2,True,B,2,0
4,4,12,3,True,A,4,0
3,3,9,3,True,B,3,0
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
3,3,9,3,True,B,3,0
11,11,33,8,False,A,11,0
6,6,18,4,True,B,6,0
5,5,15,5,False,B,5,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
2,2,7,2,True,B,2,0
3,3,9,2,True,A,3,0
2,2,6,2,True,B,2,0
2,2,6,2,True,A,2,0
4,4,12,3,True,A,4,0
3,3,9,3,True,A,3,0
2,2,6,2,True,B,2,0
4,4,12,3,True,B,4,0
2,2,6,2,True,A,2,0
5,5,15,4,True,A,5,0
1,1,3,1,True,A,1,0
27,27,81,15,True,B,27,0
6,6,19,5,True,A,6,0
2,2,6,2,True,B,2,0
3,3,9,3,True,A,3,0
6,6,18,5,False,B,6,0
7,7,21,5,True,A,7,0
5,5,15,3,True,A,5,0
2,2,6,2,True,B,2,0
3,3,9,3,False,B,3,0
3,3,10,2,True,B,3,0
1,1,3,1,True,A,1,0
9,9,28,8,True,B,9,0
14,14,42,8,True,A,14,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
3,3,9,3,True,B,3,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
2,2,7,2,True,B,2,0
1,1,3,1,True,A,1,0
11,13,41,5,True,B,9,4
6,6,18,5,True,A,6,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
3,3,9,3,True,B,3,0
3,3,10,3,True,A,3,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
4,4,14,3,True,B,3,1
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
6,6,18,6,False,A,6,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
3,3,9,2,True,B,3,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
4,4,12,3,True,A,4,0
2,2,6,2,True,B,2,0
3,3,10,2,True,B,3,0
2,2,6,2,True,A,2,0
2,2,6,2,True,A,2,0
3,3,9,2,True,A,3,0
11,11,34,6,True,B,11,0
1,1,3,1,True,B,1,0
3,3,9,3,True,A,3,0
5,5,15,4,True,A,5,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
4,4,12,4,True,B,4,0
25,26,78,11,True,A,26,0
6,6,18,4,True,A,6,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
13,13,39,9,True,A,13,0
10,10,31,5,True,B,10,0
6,6,18,3,True,B,6,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
4,4,13,4,False,B,4,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
6,6,19,6,True,A,6,0
2,2,6,2,True,A,2,0
5,5,15,4,True,A,5,0
6,6,18,4,True,A,6,0
2,2,6,2,True,A,2,0
2,2,6,2,True,A,2,0
2,2,6,2,True,A,2,0
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
5,5,15,5,True,A,5,0
4,4,12,4,False,A,4,0
9,9,27,5,True,B,9,0
5,5,15,3,True,B,5,0
3,3,9,2,True,A,3,0
1,1,3,1,True,B,1,0
9,9,27,5,True,B,9,0
4,4,12,4,True,A,4,0
4,4,12,4,True,A,4,0
5,5,15,3,True,A,5,0
1,1,3,1,True,A,1,0
3,3,10,2,True,A,3,0
1,1,3,1,True,A,1,0
2,2,6,2,False,A,2,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
3,3,9,3,True,B,3,0
2,2,6,2,True,B,2,0
1,1,3,1,False,A,1,0
1,1,3,1,True,B,1,0
6,6,19,5,False,A,6,0
4,4,12,3,True,B,4,0
1,1,3,1,True,B,1,0
9,9,29,8,True,B,9,0
1,1,3,1,True,A,1,0
4,4,14,3,True,B,3,1
3,3,9,3,True,B,3,0
7,7,21,5,True,A,7,0
2,2,6,2,True,A,2,0
2,2,6,2,True,B,2,0
6,6,18,5,True,A,6,0
1,1,3,1,True,A,1,0
3,3,9,2,True,B,3,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
12,12,36,10,True,B,12,0
4,4,12,4,True,A,4,0
2,2,6,2,True,B,2,0
2,2,6,2,False,B,2,0
2,2,6,2,True,A,2,0
5,5,15,3,True,B,5,0
9,9,27,4,False,B,9,0
1,1,3,1,True,B,1,0
5,5,15,5,True,B,5,0
2,2,6,2,True,A,2,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
5,5,15,4,True,B,5,0
1,1,3,1,True,A,1,0
3,3,9,3,True,B,3,0
19,19,57,10,True,B,19,0
4,4,12,3,True,A,4,0
13,16,48,5,False,A,16,0
21,21,64,8,True,B,21,0
14,14,43,7,False,B,14,0
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
3,3,9,3,True,A,3,0
5,5,15,3,True,B,5,0
4,4,12,4,True,B,4,0
2,2,6,2,True,A,2,0
7,7,21,5,True,A,7,0
5,5,15,4,True,B,5,0
2,2,6,2,True,A,2,0
5,5,15,4,True,A,5,0
7,7,21,5,True,B,7,0
2,2,6,2,True,B,2,0
4,4,12,4,True,A,4,0
3,3,9,2,False,B,3,0
6,6,18,4,True,A,6,0
8,8,24,6,False,B,8,0
3,3,9,3,True,A,3,0
3,3,9,3,True,B,3,0
4,4,12,3,True,A,4,0
5,5,15,5,True,B,5,0
2,2,7,2,True,B,2,0
11,11,33,9,True,A,11,0
2,2,6,2,True,A,2,0
8,8,24,5,True,A,8,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
6,6,18,5,False,A,6,0
1,1,3,1,True,B,1,0
27,27,82,11,False,A,27,0
3,3,9,3,False,A,3,0
2,2,6,2,True,B,2,0
8,8,24,6,True,A,8,0
3,3,10,2,True,A,3,0
1,1,3,1,True,A,1,0
3,3,9,3,True,A,3,0
6,6,18,6,True,B,6,0
3,3,9,3,True,A,3,0
2,2,6,2,True,A,2,0
2,2,6,2,True,B,2,0
7,7,21,5,True,A,7,0
1,1,3,1,True,A,1,0
3,3,9,3,True,A,3,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
4,4,12,4,False,B,4,0
3,3,9,2,True,B,3,0
3,3,9,3,True,A,3,0
1,1,3,1,True,A,1,0
7,7,21,6,True,A,7,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
6,6,18,5,True,A,6,0
2,2,6,2,False,A,2,0
1,1,3,1,True,A,1,0
3,3,9,3,True,A,3,0
3,3,9,3,True,B,3,0
9,9,27,9,True,B,9,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
30,30,94,16,True,B,27,3
2,2,6,2,True,A,2,0
14,15,45,8,True,A,15,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
13,13,39,12,True,A,13,0
1,1,3,1,True,A,1,0
3,3,9,3,True,B,3,0
4,4,13,3,True,B,4,0
6,6,18,4,True,B,6,0
10,10,31,6,True,B,10,0
4,4,12,3,True,B,4,0
11,11,33,7,True,B,11,0
16,17,53,10,True,A,13,4
2,2,6,2,True,A,2,0
4,4,12,4,True,A,4,0
3,3,9,3,True,B,3,0
11,11,33,7,True,A,11,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
3,3,9,2,True,B,3,0
6,6,18,4,True,A,6,0
8,10,31,4,False,A,10,0
1,1,3,1,False,B,1,0
5,6,18,3,True,A,6,0
4,4,12,3,True,A,4,0
6,6,18,4,False,A,6,0
5,5,15,5,True,A,5,0
2,2,6,2,True,B,2,0
3,3,9,3,True,B,3,0
6,6,20,4,True,B,4,2
8,8,26,6,True,A,8,0
8,8,24,6,True,A,8,0
5,5,15,3,True,A,5,0
1,1,3,1,True,B,1,0
10,11,33,5,True,B,11,0
1,1,4,1,True,B,1,0
2,2,6,2,True,A,2,0
11,11,33,7,True,A,11,0
2,2,6,2,True,A,2,0
13,13,39,8,True,A,13,0
5,5,15,4,False,A,5,0
7,7,21,7,True,B,7,0
5,5,15,5,True,A,5,0
55,55,172,25,False,B,9,46
3,3,9,2,True,B,3,0
3,3,9,3,True,A,3,0
1,1,3,1,True,A,1,0
3,3,9,3,True,A,3,0
3,3,9,3,True,B,3,0
1,1,3,1,True,A,1,0
5,5,15,4,True,A,5,0
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
15,17,51,6,True,B,17,0
5,5,15,5,True,B,5,0
21,21,63,12,True,A,21,0
3,3,9,3,True,B,3,0
10,10,30,5,True,A,10,0
9,9,27,6,True,A,9,0
6,6,18,4,True,A,6,0
2,2,6,2,True,B,2,0
1,1,4,1,True,A,1,0
6,6,18,3,True,A,6,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
